,total_edges,signif_edges,Weighted degree per TF,#(total edges)/#(signif. edges) per TF
ENSG00000175395,92.0,13.0,15.469959519950761,7.076923076923077
ENSG00000116001,68.0,19.0,20.98547606519499,3.5789473684210527
ENSG00000107281,73.0,33.0,27.67161190694366,2.212121212121212
ENSG00000172466,108.0,28.0,32.622262248486656,3.857142857142857
ENSG00000162191,103.0,21.0,26.54828902886869,4.904761904761905
ENSG00000198740,72.0,15.0,20.237421375469463,4.8
ENSG00000105717,72.0,29.0,28.130281384676426,2.4827586206896552
ENSG00000158805,98.0,32.0,39.4942812853894,3.0625
ENSG00000089902,123.0,40.0,39.20879578203038,3.075
ENSG00000167074,79.0,4.0,8.187814120348959,19.75
ENSG00000269699,48.0,5.0,8.396137748858946,9.6
ENSG00000186951,42.0,9.0,10.600453800205512,4.666666666666667
ENSG00000166860,72.0,15.0,19.51581689035297,4.8
ENSG00000198818,110.0,28.0,29.924409291360526,3.9285714285714284
ENSG00000147124,69.0,21.0,19.42940542591997,3.2857142857142856
ENSG00000143418,127.0,19.0,27.659354937805354,6.684210526315789
ENSG00000173041,56.0,14.0,13.666017673353194,4.0
ENSG00000101191,113.0,10.0,16.863875738089156,11.3
ENSG00000168795,55.0,7.0,11.008821602686917,7.857142857142857
ENSG00000049245,112.0,74.0,54.43717409096936,1.5135135135135136
ENSG00000167528,52.0,15.0,14.647652227675161,3.466666666666667
ENSG00000174282,79.0,6.0,12.75410161133185,13.166666666666666
ENSG00000049541,127.0,27.0,35.548694456374086,4.703703703703703
ENSG00000188976,121.0,26.0,28.246748204039957,4.653846153846154
ENSG00000157933,86.0,44.0,48.76136554927329,1.9545454545454546
ENSG00000197935,89.0,8.0,12.959749768207407,11.125
ENSG00000106261,59.0,11.0,17.550063403506176,5.363636363636363
ENSG00000172292,67.0,21.0,17.907788084490424,3.1904761904761907
ENSG00000244687,60.0,7.0,12.716626358224778,8.571428571428571
ENSG00000078140,100.0,18.0,23.774930404410558,5.555555555555555
ENSG00000115758,78.0,21.0,24.48395915283816,3.7142857142857144
ENSG00000196357,23.0,4.0,5.921227074927251,5.75
ENSG00000169981,65.0,14.0,10.813363923803985,4.642857142857143
ENSG00000131408,142.0,27.0,30.059119086827476,5.2592592592592595
ENSG00000106459,63.0,28.0,24.884326763284573,2.25
ENSG00000152926,61.0,2.0,6.0802302878581225,30.5
ENSG00000198315,78.0,29.0,34.401238444800434,2.689655172413793
ENSG00000164011,99.0,7.0,18.196288792485753,14.142857142857142
ENSG00000185668,58.0,9.0,11.234148906345368,6.444444444444445
ENSG00000116151,76.0,11.0,15.082580309831942,6.909090909090909
ENSG00000108924,42.0,15.0,15.715624279339258,2.8
ENSG00000164330,41.0,6.0,11.520083471098308,6.833333333333333
ENSG00000123415,91.0,16.0,19.58049080177819,5.6875
ENSG00000143437,68.0,18.0,19.285917801153403,3.7777777777777777
ENSG00000086589,110.0,48.0,46.28071727221596,2.2916666666666665
ENSG00000103266,85.0,40.0,41.9478656524651,2.125
ENSG00000018189,76.0,20.0,22.025761741001666,3.8
ENSG00000139436,75.0,25.0,21.007762436669836,3.0
ENSG00000074047,47.0,10.0,15.115348937616648,4.7
ENSG00000136504,106.0,22.0,25.071050260829313,4.818181818181818
ENSG00000138380,98.0,29.0,24.054011055519506,3.3793103448275863
ENSG00000169696,68.0,30.0,27.215811080554765,2.2666666666666666
ENSG00000136931,102.0,22.0,20.305826651001308,4.636363636363637
ENSG00000153071,31.0,11.0,10.89266215548989,2.8181818181818183
ENSG00000105516,32.0,2.0,4.832407129682369,16.0
ENSG00000101493,60.0,11.0,15.366613631887505,5.454545454545454
ENSG00000146587,71.0,15.0,12.54618332905965,4.733333333333333
ENSG00000010803,98.0,30.0,31.14359651982831,3.2666666666666666
ENSG00000112651,132.0,18.0,27.06116319558301,7.333333333333333
ENSG00000173039,102.0,33.0,27.099571756852797,3.090909090909091
ENSG00000077463,108.0,34.0,38.89628751195672,3.176470588235294
ENSG00000125870,149.0,30.0,37.30529865760819,4.966666666666667
ENSG00000197863,44.0,5.0,9.676251738385297,8.8
ENSG00000184481,89.0,18.0,21.692273844595128,4.944444444444445
ENSG00000172379,79.0,13.0,14.589221702554639,6.076923076923077
ENSG00000177732,70.0,11.0,12.46091451104256,6.363636363636363
ENSG00000177565,72.0,19.0,19.62393081743425,3.789473684210526
ENSG00000007968,53.0,8.0,10.075877075091185,6.625
ENSG00000185252,80.0,15.0,15.558582502150385,5.333333333333333
ENSG00000196693,67.0,15.0,14.154789114027206,4.466666666666667
ENSG00000075426,33.0,2.0,4.951472580804273,16.5
ENSG00000171295,43.0,7.0,8.882896386865738,6.142857142857143
ENSG00000141027,109.0,19.0,23.45317755265326,5.7368421052631575
ENSG00000110693,70.0,16.0,17.64484912615869,4.375
ENSG00000198556,58.0,5.0,9.237414025583217,11.6
ENSG00000143390,68.0,7.0,10.22573142868942,9.714285714285714
ENSG00000229676,102.0,13.0,16.828630938237364,7.846153846153846
ENSG00000170549,29.0,1.0,3.986435631251548,29.0
ENSG00000083814,53.0,5.0,8.322315074717517,10.6
ENSG00000165584,60.0,6.0,11.400928337107969,10.0
ENSG00000125952,84.0,14.0,17.977681727521716,6.0
ENSG00000159915,62.0,14.0,15.810868591548408,4.428571428571429
ENSG00000175322,60.0,8.0,12.541508554904974,7.5
ENSG00000171720,102.0,25.0,27.172161293604532,4.08
ENSG00000170365,56.0,6.0,11.860129318607386,9.333333333333334
ENSG00000135457,83.0,36.0,29.35499968038437,2.3055555555555554
ENSG00000197363,56.0,15.0,16.97152823069519,3.7333333333333334
ENSG00000116717,66.0,5.0,7.281019903907095,13.2
ENSG00000104388,98.0,31.0,26.644795184068485,3.161290322580645
ENSG00000065534,58.0,16.0,19.23453006820114,3.625
ENSG00000145734,85.0,17.0,25.162323239949664,5.0
ENSG00000025434,123.0,48.0,49.12931620196153,2.5625
ENSG00000197587,52.0,3.0,7.890130441393898,17.333333333333332
ENSG00000187187,83.0,24.0,20.18409575183005,3.4583333333333335
ENSG00000114126,92.0,25.0,26.808000826172766,3.68
ENSG00000278129,53.0,4.0,9.284471580386716,13.25
ENSG00000172922,128.0,26.0,30.600936834815396,4.923076923076923
ENSG00000185049,70.0,11.0,12.934882551634463,6.363636363636363
ENSG00000133111,136.0,34.0,33.45716741024687,4.0
ENSG00000117222,88.0,22.0,19.53238269063073,4.0
ENSG00000155506,104.0,34.0,39.08221925517244,3.0588235294117645
ENSG00000074657,94.0,22.0,17.571425051499478,4.2727272727272725
ENSG00000162419,94.0,8.0,13.019079555500985,11.75
ENSG00000058729,133.0,27.0,29.95396757581281,4.925925925925926
ENSG00000168826,89.0,9.0,19.59050668289547,9.88888888888889
ENSG00000165410,102.0,44.0,34.627021017844356,2.3181818181818183
ENSG00000198455,64.0,29.0,25.599623612014206,2.206896551724138
ENSG00000196453,102.0,8.0,12.323271108224223,12.75
ENSG00000177853,71.0,18.0,18.532163997541215,3.9444444444444446
ENSG00000121691,67.0,23.0,18.247036868220583,2.9130434782608696
ENSG00000126254,98.0,34.0,27.312952420368866,2.8823529411764706
ENSG00000124444,92.0,18.0,23.06597651629427,5.111111111111111
ENSG00000138378,51.0,16.0,20.64344966487375,3.1875
ENSG00000139613,106.0,22.0,26.384052768533806,4.818181818181818
ENSG00000121766,60.0,1.0,6.473423469981614,60.0
ENSG00000095574,101.0,40.0,36.324365645600814,2.525
ENSG00000083812,101.0,14.0,16.329440562186104,7.214285714285714
ENSG00000111358,66.0,16.0,12.705421201905756,4.125
ENSG00000169635,85.0,20.0,23.82856958447935,4.25
ENSG00000213762,94.0,40.0,32.277852182921045,2.35
ENSG00000198176,152.0,43.0,49.62037386923475,3.5348837209302326
ENSG00000162613,82.0,31.0,21.97114136233462,2.6451612903225805
ENSG00000011260,117.0,30.0,31.292224560949577,3.9
ENSG00000166949,40.0,9.0,8.74880816058235,4.444444444444445
ENSG00000168036,99.0,41.0,31.692534607282862,2.4146341463414633
ENSG00000124813,73.0,8.0,10.698321291193535,9.125
ENSG00000179627,61.0,3.0,8.045761498059429,20.333333333333332
ENSG00000185129,52.0,15.0,17.100610398481457,3.466666666666667
ENSG00000170653,42.0,9.0,9.906522676391743,4.666666666666667
ENSG00000197063,74.0,15.0,14.33269500343772,4.933333333333334
ENSG00000156273,81.0,18.0,18.602367207745942,4.5
ENSG00000086102,71.0,5.0,10.75840384914661,14.2
ENSG00000160321,49.0,2.0,6.669925768212452,24.5
ENSG00000170166,48.0,20.0,17.062273615296537,2.4
ENSG00000177932,84.0,15.0,18.40628148165711,5.6
ENSG00000197647,43.0,19.0,17.29250680935904,2.263157894736842
ENSG00000165156,85.0,18.0,21.773611578471083,4.722222222222222
ENSG00000096401,85.0,11.0,17.592485904570474,7.7272727272727275
ENSG00000159348,44.0,6.0,8.775160659248758,7.333333333333333
ENSG00000049768,46.0,10.0,11.078055513835086,4.6
ENSG00000072310,70.0,17.0,19.54509304668164,4.117647058823529
ENSG00000036549,107.0,59.0,39.11263751286738,1.8135593220338984
ENSG00000116044,111.0,35.0,34.53144984764379,3.1714285714285713
ENSG00000109381,96.0,24.0,29.005459009701937,4.0
ENSG00000185730,80.0,11.0,14.362207766813365,7.2727272727272725
ENSG00000171817,68.0,7.0,9.841726423079251,9.714285714285714
ENSG00000158711,66.0,13.0,18.855283096592803,5.076923076923077
ENSG00000108953,158.0,34.0,42.68107746459906,4.647058823529412
ENSG00000140968,66.0,14.0,12.32306075710274,4.714285714285714
ENSG00000102870,73.0,4.0,9.06537482977082,18.25
ENSG00000118526,62.0,15.0,17.258523589645648,4.133333333333334
ENSG00000100811,112.0,21.0,18.591261354443326,5.333333333333333
ENSG00000159592,117.0,51.0,35.51923445250221,2.2941176470588234
ENSG00000203780,83.0,41.0,36.37166047275912,2.024390243902439
ENSG00000075785,104.0,33.0,27.83692919376305,3.1515151515151514
ENSG00000127989,82.0,11.0,15.754220937336918,7.454545454545454
ENSG00000147419,82.0,12.0,14.123131037414474,6.833333333333333
ENSG00000185947,88.0,24.0,27.05435906404205,3.6666666666666665
ENSG00000197037,93.0,25.0,27.034127154635584,3.72
ENSG00000150907,91.0,29.0,32.54539520336465,3.1379310344827585
ENSG00000127903,37.0,5.0,6.909780079244688,7.4
ENSG00000213015,68.0,11.0,12.72929422671803,6.181818181818182
ENSG00000185869,51.0,15.0,15.137547866163747,3.4
ENSG00000116793,97.0,43.0,32.60007165290983,2.255813953488372
ENSG00000101412,105.0,11.0,22.27811167577407,9.545454545454545
ENSG00000107175,105.0,38.0,34.6228575386542,2.763157894736842
ENSG00000165244,93.0,19.0,21.30202060087988,4.894736842105263
ENSG00000163623,28.0,9.0,7.706423660994301,3.111111111111111
ENSG00000132170,62.0,14.0,14.574930363555398,4.428571428571429
ENSG00000196498,65.0,23.0,19.77720937384594,2.8260869565217392
ENSG00000111653,93.0,39.0,36.38493198798762,2.3846153846153846
ENSG00000164924,109.0,24.0,24.759673540682353,4.541666666666667
ENSG00000078699,107.0,35.0,34.82826390674254,3.057142857142857
ENSG00000130159,78.0,11.0,13.751530281474666,7.090909090909091
ENSG00000196724,84.0,6.0,10.238047550822078,14.0
ENSG00000101544,122.0,55.0,50.74531181238307,2.2181818181818183
ENSG00000059728,105.0,6.0,12.560988350053854,17.5
ENSG00000125733,57.0,9.0,11.057725890744441,6.333333333333333
ENSG00000173275,42.0,2.0,5.630338426449035,21.0
ENSG00000175691,57.0,8.0,9.092746316736728,7.125
ENSG00000184047,65.0,9.0,12.87739070162147,7.222222222222222
ENSG00000198939,54.0,3.0,9.326520990530977,18.0
ENSG00000181666,73.0,16.0,18.09434701635861,4.5625
ENSG00000006194,118.0,36.0,35.26818921319778,3.2777777777777777
ENSG00000121864,105.0,18.0,23.55629877012096,5.833333333333333
ENSG00000117010,51.0,4.0,9.0865507726036,12.75
ENSG00000171867,90.0,13.0,12.746587945773234,6.923076923076923
ENSG00000112365,120.0,13.0,16.61323073767835,9.23076923076923
ENSG00000124920,51.0,6.0,9.370515484638405,8.5
ENSG00000142611,56.0,7.0,9.564675247964276,8.0
ENSG00000160199,107.0,30.0,23.881932947501763,3.566666666666667
ENSG00000104221,111.0,31.0,31.760562285546087,3.5806451612903225
ENSG00000129173,79.0,21.0,19.74674708145708,3.761904761904762
ENSG00000005801,62.0,5.0,10.581633378155917,12.4
ENSG00000198185,53.0,11.0,9.309580955116605,4.818181818181818
ENSG00000197114,158.0,20.0,28.375332893535955,7.9
ENSG00000213928,55.0,12.0,15.273601105494885,4.583333333333333
ENSG00000108788,95.0,25.0,23.652868327237996,3.8
ENSG00000163848,47.0,6.0,8.651712292456224,7.833333333333333
ENSG00000214575,88.0,31.0,28.23660873517684,2.838709677419355
ENSG00000171604,74.0,19.0,17.677264224557877,3.8947368421052633
ENSG00000010539,45.0,10.0,10.364919143494317,4.5
ENSG00000100823,75.0,22.0,17.6835974171115,3.409090909090909
ENSG00000197157,121.0,29.0,29.77144854269769,4.172413793103448
ENSG00000063515,75.0,13.0,16.21321375661234,5.769230769230769
ENSG00000164900,54.0,13.0,12.452945870100338,4.153846153846154
ENSG00000198026,52.0,5.0,10.780844869502497,10.4
ENSG00000174165,64.0,12.0,13.911174028310178,5.333333333333333
ENSG00000236609,55.0,3.0,6.767817563234037,18.333333333333332
ENSG00000147133,68.0,20.0,18.193336989954002,3.4
ENSG00000181135,82.0,18.0,20.7815543147247,4.555555555555555
ENSG00000221994,52.0,12.0,14.150179570880617,4.333333333333333
ENSG00000142025,80.0,21.0,18.919233122849505,3.8095238095238093
ENSG00000080298,79.0,32.0,28.258948557883866,2.46875
ENSG00000092820,92.0,46.0,41.391500593486356,2.0
ENSG00000012174,94.0,29.0,26.965466301808256,3.2413793103448274
ENSG00000177733,99.0,25.0,18.525996956264027,3.96
ENSG00000091640,66.0,15.0,14.895828401689672,4.4
ENSG00000090447,51.0,17.0,16.060790235150538,3.0
ENSG00000196652,108.0,14.0,18.934457449056193,7.714285714285714
ENSG00000005889,68.0,22.0,17.156944842045093,3.090909090909091
ENSG00000183340,51.0,7.0,7.566250091929134,7.285714285714286
ENSG00000130803,60.0,20.0,14.779144944706585,3.0
ENSG00000162086,115.0,12.0,15.0129062209663,9.583333333333334
ENSG00000248767,44.0,5.0,7.081922878067869,8.8
ENSG00000075407,71.0,16.0,12.793860792163299,4.4375
ENSG00000185507,62.0,8.0,9.571734773422897,7.75
ENSG00000085063,58.0,14.0,14.40562640268481,4.142857142857143
ENSG00000127081,41.0,8.0,8.347164954405411,5.125
ENSG00000181450,79.0,8.0,17.01386471723866,9.875
ENSG00000171634,93.0,40.0,34.75031078291811,2.325
ENSG00000171827,26.0,4.0,5.023678111873358,6.5
ENSG00000172273,117.0,26.0,24.828753697189715,4.5
ENSG00000152475,62.0,5.0,11.49335861430708,12.4
ENSG00000127152,37.0,2.0,5.311667101605869,18.5
ENSG00000137834,73.0,9.0,12.47868098328657,8.11111111111111
ENSG00000197362,62.0,9.0,12.414405623865328,6.888888888888889
ENSG00000275410,55.0,14.0,13.409859100588566,3.9285714285714284
ENSG00000129535,79.0,38.0,33.37803276492305,2.0789473684210527
ENSG00000078142,90.0,46.0,32.81313888121796,1.9565217391304348
ENSG00000136944,62.0,16.0,18.60062039562285,3.875
ENSG00000198824,98.0,28.0,24.867754105104574,3.5
ENSG00000168067,76.0,19.0,19.140288203138923,4.0
ENSG00000213799,37.0,8.0,9.240086731724618,4.625
ENSG00000178860,35.0,3.0,4.440308659451419,11.666666666666666
ENSG00000166188,93.0,15.0,19.436618280156406,6.2
ENSG00000147789,47.0,12.0,12.492656145639394,3.9166666666666665
ENSG00000267680,74.0,6.0,11.237252416751549,12.333333333333334
ENSG00000196437,75.0,18.0,14.562068475007635,4.166666666666667
ENSG00000100105,94.0,30.0,25.981908651925064,3.1333333333333333
ENSG00000155592,66.0,5.0,10.966916395778869,13.2
ENSG00000213999,55.0,4.0,8.334735932883186,13.75
ENSG00000239672,54.0,4.0,8.896958943784986,13.5
ENSG00000175787,64.0,8.0,11.946108205648073,8.0
ENSG00000204946,83.0,24.0,19.97849391223287,3.4583333333333335
ENSG00000135625,80.0,17.0,17.981789378812845,4.705882352941177
ENSG00000115524,96.0,27.0,22.685145388265024,3.5555555555555554
ENSG00000089335,67.0,11.0,12.026242743884636,6.090909090909091
ENSG00000167182,74.0,9.0,10.661572987070464,8.222222222222221
ENSG00000163792,48.0,4.0,5.044346885808222,12.0
ENSG00000070476,93.0,32.0,23.737296887131368,2.90625
ENSG00000196378,54.0,3.0,6.923783218451397,18.0
ENSG00000084093,136.0,59.0,42.018648371660944,2.305084745762712
ENSG00000165702,31.0,9.0,7.059952275751823,3.4444444444444446
ENSG00000072736,75.0,14.0,17.191382404533545,5.357142857142857
ENSG00000103199,109.0,10.0,13.269906069004634,10.9
ENSG00000168724,70.0,21.0,16.38668559757846,3.3333333333333335
ENSG00000135486,104.0,39.0,31.237890106658714,2.6666666666666665
ENSG00000064703,80.0,36.0,30.661674169632864,2.2222222222222223
ENSG00000234284,72.0,7.0,9.539693612542298,10.285714285714286
ENSG00000175197,95.0,9.0,16.134441836192668,10.555555555555555
ENSG00000116132,59.0,5.0,9.02183429879845,11.8
ENSG00000186812,59.0,7.0,10.005164653634536,8.428571428571429
ENSG00000115568,113.0,27.0,23.589245698997495,4.185185185185185
ENSG00000110536,56.0,27.0,21.33522813290684,2.074074074074074
ENSG00000138303,85.0,13.0,17.658110449450486,6.538461538461538
ENSG00000161551,47.0,3.0,6.61037572469069,15.666666666666666
ENSG00000147099,58.0,22.0,17.933711944738068,2.6363636363636362
ENSG00000109854,97.0,17.0,21.610731939327728,5.705882352941177
ENSG00000198169,61.0,6.0,11.284682608190286,10.166666666666666
ENSG00000112658,84.0,13.0,14.006945161707222,6.461538461538462
ENSG00000182903,71.0,8.0,14.871735807198975,8.875
ENSG00000143498,68.0,4.0,8.36659118674423,17.0
ENSG00000118922,45.0,7.0,9.76447430140522,6.428571428571429
ENSG00000185880,61.0,15.0,12.977135164534783,4.066666666666666
ENSG00000117707,65.0,11.0,12.93441848348859,5.909090909090909
ENSG00000167554,53.0,13.0,12.298021954569945,4.076923076923077
ENSG00000164104,86.0,3.0,9.930352047399044,28.666666666666668
ENSG00000122299,76.0,35.0,26.78404638692301,2.1714285714285713
ENSG00000134852,123.0,59.0,55.88308552736699,2.0847457627118646
ENSG00000166888,103.0,24.0,16.909486192117996,4.291666666666667
ENSG00000176624,61.0,21.0,15.696344072803935,2.9047619047619047
ENSG00000065029,108.0,23.0,23.269437028376146,4.695652173913044
ENSG00000179195,82.0,20.0,19.899413206137975,4.1
ENSG00000068323,55.0,25.0,19.21490295065061,2.2
ENSG00000143355,23.0,2.0,5.33569050516063,11.5
ENSG00000184677,71.0,12.0,12.998595993041095,5.916666666666667
ENSG00000167394,63.0,6.0,9.541129507251908,10.5
ENSG00000143742,123.0,36.0,25.811006761434264,3.4166666666666665
ENSG00000120053,82.0,30.0,24.531022426499945,2.7333333333333334
ENSG00000205250,118.0,35.0,28.0466336507089,3.3714285714285714
ENSG00000073861,32.0,2.0,3.904401641074905,16.0
ENSG00000099326,75.0,17.0,18.497525629590054,4.411764705882353
ENSG00000167491,98.0,22.0,20.71053317908158,4.454545454545454
ENSG00000105136,35.0,5.0,6.243082339769586,7.0
ENSG00000104907,121.0,28.0,24.254520112140387,4.321428571428571
ENSG00000204366,47.0,6.0,7.598894813843348,7.833333333333333
ENSG00000145388,75.0,9.0,10.05877270984821,8.333333333333334
ENSG00000131368,73.0,3.0,10.5242707722385,24.333333333333332
ENSG00000123154,94.0,27.0,23.74744537044351,3.4814814814814814
ENSG00000236104,71.0,34.0,21.72145105622956,2.088235294117647
ENSG00000167635,35.0,3.0,5.5190392752890025,11.666666666666666
ENSG00000168883,70.0,8.0,11.463012541665075,8.75
ENSG00000160094,39.0,11.0,9.724673039823374,3.5454545454545454
ENSG00000006704,66.0,8.0,10.994621973473855,8.25
ENSG00000080608,89.0,13.0,13.581085286590016,6.846153846153846
ENSG00000180035,77.0,21.0,18.75211554633177,3.6666666666666665
ENSG00000096746,86.0,2.0,8.572070839258277,43.0
ENSG00000025293,77.0,17.0,13.914734665002204,4.529411764705882
ENSG00000105856,46.0,15.0,13.066714293625603,3.066666666666667
ENSG00000100644,49.0,13.0,9.804789796152583,3.769230769230769
ENSG00000148737,71.0,18.0,18.38350545821496,3.9444444444444446
ENSG00000147118,70.0,14.0,14.561165095458435,5.0
ENSG00000172888,86.0,5.0,10.76157900459081,17.2
ENSG00000173334,73.0,6.0,9.27593404854038,12.166666666666666
ENSG00000145216,103.0,15.0,19.304010006275092,6.866666666666666
ENSG00000137504,60.0,9.0,11.536701581133283,6.666666666666667
ENSG00000129351,123.0,21.0,23.584075225047634,5.857142857142857
ENSG00000064195,41.0,4.0,5.6548357336883015,10.25
ENSG00000127022,82.0,20.0,18.23920606714434,4.1
ENSG00000179456,85.0,8.0,9.425929249638939,10.625
ENSG00000237289,12.0,1.0,2.0043612235257537,12.0
ENSG00000043039,42.0,4.0,6.9961782563623025,10.5
ENSG00000172943,75.0,12.0,14.280306585538357,6.25
ENSG00000185002,24.0,2.0,3.2413783776388914,12.0
ENSG00000087903,96.0,34.0,27.044095352520763,2.823529411764706
ENSG00000011485,104.0,25.0,21.68891775554223,4.16
ENSG00000229544,32.0,1.0,4.249728892881848,32.0
ENSG00000245848,28.0,2.0,3.546763588684319,14.0
ENSG00000118058,33.0,5.0,7.142677789181839,6.6
ENSG00000140993,76.0,8.0,12.559780749983119,9.5
ENSG00000002330,71.0,13.0,15.27419126095685,5.461538461538462
ENSG00000196597,83.0,15.0,17.322110585020862,5.533333333333333
ENSG00000141510,56.0,6.0,7.999042560857168,9.333333333333334
ENSG00000196605,67.0,9.0,8.869736769879928,7.444444444444445
ENSG00000162892,25.0,1.0,2.944757879123557,25.0
ENSG00000173757,71.0,15.0,15.251626422631334,4.733333333333333
ENSG00000229809,50.0,2.0,5.428378528306939,25.0
ENSG00000130684,63.0,7.0,8.650648418290244,9.0
ENSG00000143006,97.0,19.0,20.535360304600484,5.105263157894737
ENSG00000063587,39.0,8.0,6.696811370999387,4.875
ENSG00000184937,78.0,26.0,16.611260919912517,3.0
ENSG00000170949,45.0,2.0,5.396237487872258,22.5
ENSG00000166478,109.0,18.0,17.688391660064312,6.055555555555555
ENSG00000164778,26.0,2.0,3.666338141537544,13.0
ENSG00000039600,72.0,14.0,14.395191729388548,5.142857142857143
ENSG00000122728,44.0,1.0,5.476462848556941,44.0
ENSG00000143995,36.0,2.0,5.488628754853456,18.0
ENSG00000120149,55.0,10.0,10.880443679918121,5.5
ENSG00000221869,47.0,4.0,6.401062436170956,11.75
ENSG00000173068,55.0,12.0,11.205364210635818,4.583333333333333
ENSG00000185610,33.0,7.0,8.679338654603233,4.714285714285714
ENSG00000172006,65.0,6.0,11.412512420209337,10.833333333333334
ENSG00000081189,40.0,4.0,5.243858260368318,10.0
ENSG00000172819,71.0,21.0,18.758809259688356,3.380952380952381
ENSG00000131944,67.0,10.0,12.14926074691284,6.7
ENSG00000123411,81.0,7.0,11.878061601549378,11.571428571428571
ENSG00000113716,94.0,17.0,21.19703595002278,5.529411764705882
ENSG00000196646,103.0,13.0,15.87799857039301,7.923076923076923
ENSG00000124092,75.0,17.0,17.460422034738,4.411764705882353
ENSG00000019485,55.0,16.0,11.780013515957227,3.4375
ENSG00000172748,69.0,17.0,13.383514969643018,4.0588235294117645
ENSG00000235109,40.0,8.0,8.203479470401799,5.0
ENSG00000169740,62.0,10.0,14.35576946964057,6.2
ENSG00000165462,58.0,5.0,7.165365427730508,11.6
ENSG00000184939,34.0,2.0,4.429285664286046,17.0
ENSG00000129194,34.0,5.0,5.310150712099104,6.8
ENSG00000112561,22.0,1.0,3.6971396328781845,22.0
ENSG00000143373,145.0,26.0,28.947724669690267,5.576923076923077
ENSG00000106628,82.0,21.0,22.749150469079403,3.9047619047619047
ENSG00000233608,45.0,15.0,12.358977272051654,3.0
ENSG00000008441,50.0,15.0,14.346837025083744,3.3333333333333335
ENSG00000251247,50.0,8.0,8.568054460010732,6.25
ENSG00000228623,48.0,2.0,5.6113534144890735,24.0
ENSG00000168610,51.0,11.0,9.371526709291434,4.636363636363637
ENSG00000125651,62.0,15.0,15.131504768498381,4.133333333333334
ENSG00000111424,75.0,5.0,8.757038134790859,15.0
ENSG00000106410,25.0,2.0,4.037310947638267,12.5
ENSG00000116096,97.0,9.0,12.846848559733472,10.777777777777779
ENSG00000118620,75.0,19.0,14.216124340925118,3.9473684210526314
ENSG00000106852,52.0,6.0,8.466767737050674,8.666666666666666
ENSG00000169288,50.0,9.0,9.262910530139932,5.555555555555555
ENSG00000128652,35.0,4.0,7.193109853948841,8.75
ENSG00000170260,92.0,15.0,15.825371605696533,6.133333333333334
ENSG00000104805,73.0,25.0,19.05646127314863,2.92
ENSG00000178386,33.0,4.0,4.577917634025042,8.25
ENSG00000152217,43.0,8.0,6.864932988640357,5.375
ENSG00000196233,83.0,24.0,17.867463345675585,3.4583333333333335
ENSG00000104447,39.0,1.0,5.383520760556771,39.0
ENSG00000198040,36.0,3.0,5.4684923459080546,12.0
ENSG00000186790,55.0,4.0,6.106139802615912,13.75
ENSG00000204231,105.0,39.0,27.039001945003797,2.6923076923076925
ENSG00000147862,43.0,8.0,7.458768130329537,5.375
ENSG00000040341,66.0,15.0,11.667407813276473,4.4
ENSG00000161405,41.0,4.0,6.062441899549347,10.25
ENSG00000142065,71.0,2.0,5.690219919432876,35.5
ENSG00000126804,56.0,2.0,5.308651917886113,28.0
ENSG00000147421,47.0,5.0,7.530457322745952,9.4
ENSG00000170315,88.0,9.0,12.648726880720435,9.777777777777779
ENSG00000164754,72.0,12.0,12.366778928504347,6.0
ENSG00000166261,87.0,13.0,12.489354849760725,6.6923076923076925
ENSG00000164758,55.0,2.0,7.456166701571048,27.5
ENSG00000020256,99.0,43.0,37.344546785427234,2.302325581395349
ENSG00000189120,22.0,2.0,2.986567287120124,11.0
ENSG00000119950,87.0,12.0,12.352791190498754,7.25
ENSG00000197905,40.0,8.0,6.055068837260557,5.0
ENSG00000196456,91.0,16.0,15.902369163779671,5.6875
ENSG00000186020,88.0,15.0,11.884307307426853,5.866666666666666
ENSG00000150347,87.0,14.0,14.140149769070542,6.214285714285714
ENSG00000197779,42.0,13.0,11.743685984515631,3.230769230769231
ENSG00000162924,59.0,9.0,10.342440609784394,6.555555555555555
ENSG00000171606,60.0,9.0,10.543391726915868,6.666666666666667
ENSG00000143842,41.0,5.0,5.23632452583789,8.2
ENSG00000198551,78.0,5.0,9.002082746992969,15.6
ENSG00000108064,53.0,9.0,10.237797995635523,5.888888888888889
ENSG00000198105,73.0,3.0,9.951327403556393,24.333333333333332
ENSG00000122034,92.0,16.0,14.504311920996344,5.75
ENSG00000189042,53.0,6.0,7.58609635083961,8.833333333333334
ENSG00000141568,96.0,14.0,18.23597725214253,6.857142857142857
ENSG00000197279,50.0,20.0,14.22693037075812,2.5
ENSG00000135638,41.0,6.0,7.88193999902455,6.833333333333333
ENSG00000196460,27.0,1.0,4.170214651166812,27.0
ENSG00000087842,51.0,8.0,9.71006110266267,6.375
ENSG00000030419,63.0,6.0,7.091840505709018,10.5
ENSG00000116560,92.0,9.0,13.584292848322951,10.222222222222221
ENSG00000157557,34.0,4.0,4.470911228608631,8.5
ENSG00000108312,102.0,31.0,21.640078992827288,3.2903225806451615
ENSG00000121417,54.0,6.0,9.672642140923523,9.0
ENSG00000181007,44.0,4.0,5.369930354568636,11.0
ENSG00000197841,74.0,9.0,12.287276864534592,8.222222222222221
ENSG00000153406,59.0,3.0,7.701018296500276,19.666666666666668
ENSG00000130844,62.0,6.0,8.067549424944149,10.333333333333334
