,tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime,num_samples
108,Brain,50,-1,0.013765377213248,0.885465208620181,0.8923211659469222,1873637.799369812,186.76536837826063,78.79627430344624,238.69907074985983,10086.044647216797,2642
109,Brain,60,-1,0.0137982659399111,0.8863351961701994,0.8934843221189348,1873755.150545597,188.96396497850012,78.72642896524195,197.1583205605564,9968.693471431732,2642
110,Brain,70,-1,0.0138318011607958,0.8853822027435632,0.8931743296608887,1870615.1269347668,143.70009148843218,78.62636300438005,157.81138720834554,13108.71708226204,2642
111,Brain,80,-1,0.0136685265510267,0.8853389991476746,0.8927178817140641,1870345.8557407856,140.80770629483715,78.66989566223859,172.81538518308858,13377.98827624321,2642
112,Brain,90,-1,0.0136889634730192,0.8865422329599434,0.8930797578618687,1870364.6957256796,141.00628295568933,78.66123037831872,169.6055964270454,13359.148291349413,2642
113,Brain,100,-1,0.0137822255737325,0.8852092337707124,0.8940194579433791,1866959.0114643571,112.3616259272964,78.47689028194402,121.57045267692612,16764.832552671432,2642
114,Breast,1,-1,0.0158677919509685,0.8069211563140886,0.8719897642483436,322486.7658996582,207.44218014222776,12.644115760656074,275.13840301990933,1562.1166453361511,459
115,Breast,2,-1,0.0151906484139822,0.820267161270803,0.8713653627908221,322338.2283320427,189.42979831433144,12.640288266417944,254.05576217887972,1710.6542129516602,459
116,Breast,3,-1,0.0144389980959919,0.833700821174959,0.8729105521055085,322657.2948052883,232.8627030110561,12.650034905521666,315.64644877539865,1391.5877397060394,459
117,Breast,4,-1,0.0143101274088154,0.8333441100779805,0.8743097554562188,322538.234139204,214.50979678852607,12.644765655407111,279.0706299877294,1510.648405790329,459
118,Breast,5,-1,0.0144186355181574,0.8324970074215945,0.8749639123294414,322596.14090943336,223.0602294398067,12.645411335182631,283.09026343829066,1452.7416355609894,459
119,Breast,6,-1,0.0144182813614932,0.8314547617194458,0.8720319188807517,322478.96367836,206.41122890617805,12.64234078553174,264.942508586039,1569.918866634369,459
120,Breast,7,-1,0.0143325256722902,0.8370931057767168,0.8718911694299839,322568.3125705719,218.8676578230626,12.644376815182197,276.7045370370371,1480.5699744224548,459
121,Breast,8,-1,0.0145121632011031,0.8322280524974042,0.873695120931546,322248.7635138035,180.01525284170748,12.631028340446846,214.32401960252253,1800.1190311908722,459
122,Breast,9,-1,0.0144336611438694,0.8347934623104559,0.8739175041645063,322544.78932881355,215.4446805948772,12.648968737035055,307.492070153622,1504.0932161808014,459
123,Breast,10,-1,0.0143550921458769,0.8346452757578029,0.8750569183574111,322150.5427284241,170.7011988667294,12.632377075723207,219.3198266866667,1898.339816570282,459
124,Breast,20,-1,0.0141881870926787,0.8387082862539784,0.8746293856361785,322083.7011461258,164.89515050954745,12.626959897407998,200.54432282974133,1965.1813988685608,459
125,Breast,30,-1,0.0141599501074618,0.8392240537939112,0.8741332762080578,322220.55764222145,177.23812767278406,12.62873794823186,206.34225208778696,1828.3249027729037,459
126,Breast,40,-1,0.0138914501516645,0.8403240177433726,0.8741221029792522,321559.65694379807,130.18060009878604,12.619202582659792,178.64445343049988,2489.225601196289,459
127,Breast,50,-1,0.0139488246755546,0.8409284469950378,0.8747125586490532,321662.5758509636,135.79515296821987,12.61915941439775,178.53595836080112,2386.3066940307617,459
128,Breast,60,-1,0.0139697571080541,0.8420214779513472,0.8766940855133499,321764.0399699211,141.8254745776552,12.609374113995244,156.9316395701954,2284.842575073242,459
129,Breast,70,-1,0.0139356104553336,0.840997918557739,0.8757384682160755,321514.00985360146,127.83635393023674,12.593300984753403,130.9110337216001,2534.8726913928986,459
130,Breast,80,-1,0.0139060626899588,0.840279355366213,0.8749330768538304,321296.3502218724,117.72754849158176,12.585943149707612,121.6755465741753,2752.5323231220245,459
131,Breast,90,-1,0.0139388659503569,0.8395637265981543,0.8757967013877922,321434.0072402954,123.92517607347352,12.602705554027157,144.9760998078003,2614.875304698944,459
132,Breast,100,-1,0.013843473652599,0.8410429116582536,0.8742247057544674,320805.715770483,99.91742795706836,12.5702526763044,105.76415830849729,3243.1667745113373,459
133,Cervix_Uteri,1,-1,0.0255322244409246,0.7997363939955928,0.7460046188700024,212645.8643667698,223.81908963192976,4.155936731817991,157.4833193320432,954.3431162834167,19
134,Cervix_Uteri,2,-1,0.0248531026685716,0.8084408612930332,0.7515093703104824,212790.7729198933,263.8881723177,4.160837171389515,193.116394609822,809.4345631599426,19
135,Cervix_Uteri,3,-1,0.0252330211406469,0.8098368087854784,0.7504894842172949,212803.18818306923,267.9987893484474,4.160295903569303,188.4077630589049,797.0192999839783,19
136,Cervix_Uteri,4,-1,0.0252122085360855,0.8082976167359344,0.7520076503865519,212953.61889338493,330.3494848132701,4.166755812359971,265.736508988772,646.5885896682739,19
137,Cervix_Uteri,5,-1,0.024176312465362,0.8102714254097141,0.7559333775943192,212965.1170668602,336.3303901883139,4.165237284551594,242.3541169009549,635.0904161930084,19
138,Cervix_Uteri,6,-1,0.025475628503261,0.8083107955026891,0.7527396839852856,212931.5444600582,319.443725968756,4.167276228474848,274.8235063123311,668.6630229949951,19
139,Cervix_Uteri,7,-1,0.0247534660538511,0.8117881429120914,0.7558741272869484,212535.7340893745,200.66279603746784,4.153278180711616,143.1533382906865,1064.4733936786652,19
140,Cervix_Uteri,8,-1,0.024959340482597,0.8084487542175636,0.755270973011068,212464.4555363655,188.0694178918168,4.152212464734584,138.11543602529983,1135.7519466876984,19
141,Cervix_Uteri,9,-1,0.0242959889615369,0.812155341969593,0.755682217899112,212742.17132782936,248.94080066745985,4.162342650609779,207.54308603604355,858.0361552238464,19
142,Cervix_Uteri,10,-1,0.0243907377676104,0.813919198302192,0.7571429600547491,212701.85934710503,237.76996793966092,4.161436155292035,198.60925213388344,898.3481359481812,19
143,Cervix_Uteri,20,-1,0.0246085259786866,0.8139114622800963,0.7559141161907201,212512.25664567947,196.3325916441913,4.159688940547329,183.3934728731901,1087.9508373737335,19
144,Cervix_Uteri,30,-1,0.0250654389384667,0.8083087305701838,0.7552225068032655,212576.87627339363,208.73027761374533,4.158466873876211,174.0661367451315,1023.3312096595764,19
145,Cervix_Uteri,40,-1,0.0248106730234282,0.8132425739883601,0.7578628126941225,212452.84537553787,186.1663428519652,4.150048823416677,128.90536379030908,1147.362107515335,19
146,Cervix_Uteri,50,-1,0.0246383410307743,0.8107647282537429,0.7613856097353784,212277.9248485565,161.5389946978753,4.147973082732826,121.15453198065944,1322.2826344966888,19
147,Cervix_Uteri,60,-1,0.0248677656478518,0.8107509754245198,0.7597822012268776,212316.77148342133,166.4284058919327,4.147657221545716,120.05607104588252,1283.4359996318815,19
148,Cervix_Uteri,70,-1,0.0252173165484849,0.8140085204075166,0.7576198050677808,211938.3024349213,128.52732334085488,4.142844163325045,105.48296477484668,1661.9050481319427,19
149,Cervix_Uteri,80,-1,0.0251754563958047,0.8122882316350346,0.7575899406717193,211987.51118421555,132.44912116249284,4.138724644291136,95.555277627511,1612.6962988376615,19
150,Cervix_Uteri,90,-1,0.0246621636821668,0.8147030640105533,0.7565874031390533,211985.60648345947,132.29287454720964,4.1386934178407335,95.4871557172618,1614.6009995937347,19
151,Cervix_Uteri,100,-1,0.0247141326610646,0.812388520945776,0.7570632440019361,211656.16944932935,109.87450028120033,4.129910084469056,79.5378209110235,1944.0380337238312,19
152,Colon,1,-1,0.0159736674642766,0.7891133012644741,0.8957944945854734,546189.2902503014,236.6713273688303,21.784417899065208,303.2089296658363,2317.5890607833862,779
153,Colon,2,-1,0.0158393777121887,0.7923281891047811,0.8944941131586404,546230.2709107399,240.93158894959703,21.7880945295573,319.5052406509632,2276.6084003448486,779
154,Colon,3,-1,0.0151406875388658,0.8119180851661986,0.8988370649455358,546277.6916537285,246.0568438466928,21.78599889159165,310.00823237819463,2229.187657356262,779
155,Colon,4,-1,0.0151365944128691,0.811497825164282,0.8971126998337025,546268.6257240772,245.06020340815,21.789085846630726,324.203397147149,2238.2535870075226,779
156,Colon,5,-1,0.0151558217198469,0.8125861698302106,0.8971411614521512,546224.7052037716,240.3440112449841,21.78567666120506,308.5978012240841,2282.174107313156,779
157,Colon,6,-1,0.0148837484967081,0.8157663443986208,0.8976589399923235,546329.4567658901,251.90649399749705,21.78465376076029,304.20429862975675,2177.422545194626,779
158,Colon,7,-1,0.0149252340106366,0.8169571924847534,0.8987949063603023,546055.1998400688,223.72699441162823,21.780194952637977,286.4288629218963,2451.67947101593,779
159,Colon,8,-1,0.0146940519741131,0.8217989957269242,0.8988644403813687,545660.4006934166,192.69664486727257,21.76571097323287,240.73452382007932,2846.478617668152,779
160,Colon,9,-1,0.014763556662594,0.8179466847815706,0.8984183338213722,546256.0939955711,243.69577832700585,21.795077907492587,355.83025084943347,2250.785315513611,779
161,Colon,10,-1,0.0148156057377681,0.8179121140388055,0.8972063217971934,545697.9215478897,195.27060410021537,21.780334628692447,286.9541183454426,2808.957763195038,779
162,Colon,20,-1,0.0143296017737607,0.8270088845783439,0.8979366745435258,546047.1331598759,222.99328694609935,21.77601742431271,271.5618315778794,2459.7461512088776,779
163,Colon,30,-1,0.0142581052703816,0.8278151349468443,0.8995312561326388,545905.533437252,210.85503655188307,21.778696989560714,280.914300192656,2601.345873832702,779
164,Colon,40,-1,0.0142302339721408,0.8312111281042895,0.8993510258541799,545060.8602495193,159.17116809618526,21.734017343720808,178.44297228970683,3446.019061565399,779
165,Colon,50,-1,0.0142769888495972,0.829384200607879,0.8995373059364574,544986.2683188915,155.7987748511185,21.744567946699004,195.2625476223156,3520.610992193222,779
