,total_edges,signif_edges,Weighted degree per TF,#(total edges)/#(signif. edges) per TF
ENSG00000164167,77.0,2.0,9.628378900142808,38.5
ENSG00000169696,100.0,17.0,21.514829829449212,5.882352941176471
ENSG00000175806,86.0,13.0,20.55103265876834,6.615384615384615
ENSG00000179627,122.0,27.0,23.086895241774105,4.518518518518518
ENSG00000161551,68.0,9.0,12.073101941277404,7.555555555555555
ENSG00000100307,118.0,11.0,15.495817527172697,10.727272727272727
ENSG00000111602,96.0,10.0,18.517709215816513,9.6
ENSG00000186496,81.0,12.0,12.80343759304054,6.75
ENSG00000256229,50.0,6.0,9.28593669610214,8.333333333333334
ENSG00000166925,68.0,8.0,9.316748888633438,8.5
ENSG00000138378,38.0,4.0,7.820798558293573,9.5
ENSG00000010818,66.0,6.0,11.719357102969356,11.0
ENSG00000066135,102.0,25.0,18.669089181586934,4.08
ENSG00000007866,85.0,9.0,13.691419484313885,9.444444444444445
ENSG00000197951,38.0,2.0,4.798436759715987,19.0
ENSG00000118526,32.0,2.0,3.6139468284809633,16.0
ENSG00000257923,76.0,5.0,10.599951896320357,15.2
ENSG00000167395,60.0,27.0,24.056443455953232,2.2222222222222223
ENSG00000105136,40.0,1.0,4.247066993864342,40.0
ENSG00000167685,75.0,17.0,15.816507096666745,4.411764705882353
ENSG00000188613,45.0,6.0,8.13893185756125,7.5
ENSG00000131408,131.0,6.0,20.378410346658946,21.833333333333332
ENSG00000087088,102.0,16.0,17.249780589692033,6.375
ENSG00000182575,70.0,9.0,12.884721464318238,7.777777777777778
ENSG00000101057,41.0,1.0,5.7382844697109325,41.0
ENSG00000196214,55.0,14.0,11.80015765942243,3.9285714285714284
ENSG00000020633,37.0,2.0,4.784628847060444,18.5
ENSG00000197808,33.0,4.0,4.9975201663440725,8.25
ENSG00000175832,46.0,4.0,6.461492674531965,11.5
ENSG00000105672,50.0,7.0,10.698873410975832,7.142857142857143
ENSG00000005889,98.0,9.0,13.115930734948968,10.88888888888889
ENSG00000116604,94.0,10.0,14.136243860330044,9.4
ENSG00000064703,89.0,20.0,16.47684730919214,4.45
ENSG00000142556,46.0,8.0,8.822909022188986,5.75
ENSG00000146587,51.0,12.0,11.44095293408093,4.25
ENSG00000177125,106.0,18.0,19.927997765882907,5.888888888888889
ENSG00000088881,57.0,13.0,11.492267727209066,4.384615384615385
ENSG00000164920,77.0,4.0,11.759439376950521,19.25
ENSG00000013441,38.0,3.0,5.1716896072020395,12.666666666666666
ENSG00000133884,77.0,13.0,13.97199949835855,5.923076923076923
ENSG00000197016,36.0,3.0,4.487382000288117,12.0
ENSG00000167380,42.0,5.0,7.057217763021811,8.4
ENSG00000115758,45.0,2.0,5.732462011944419,22.5
ENSG00000175879,61.0,3.0,7.3219655052704775,20.333333333333332
ENSG00000105708,16.0,3.0,3.7602948066222255,5.333333333333333
ENSG00000062370,41.0,2.0,4.629457778073074,20.5
ENSG00000179361,53.0,1.0,4.599470270755052,53.0
ENSG00000101190,51.0,3.0,4.917983461782328,17.0
ENSG00000120963,77.0,4.0,7.930252483796273,19.25
ENSG00000157429,17.0,4.0,3.7988334631201464,4.25
ENSG00000121454,41.0,1.0,5.11098603370887,41.0
ENSG00000010803,59.0,9.0,10.03284751987943,6.555555555555555
ENSG00000161642,37.0,4.0,6.580318243756186,9.25
ENSG00000103343,67.0,14.0,13.207981163734805,4.785714285714286
ENSG00000101216,77.0,12.0,13.858484997049661,6.416666666666667
ENSG00000178573,88.0,5.0,12.279297155333046,17.6
ENSG00000118922,38.0,13.0,11.108739679808892,2.923076923076923
ENSG00000170315,64.0,5.0,12.669635731051638,12.8
ENSG00000127989,66.0,17.0,18.372296400883034,3.8823529411764706
ENSG00000168237,30.0,1.0,3.884446777956875,30.0
ENSG00000076053,83.0,13.0,14.513190073086966,6.384615384615385
ENSG00000085276,94.0,4.0,11.777906288015132,23.5
ENSG00000156273,69.0,6.0,12.964129322891493,11.5
ENSG00000104177,30.0,1.0,3.4200791624227262,30.0
ENSG00000140948,64.0,10.0,9.85665858738043,6.4
ENSG00000099326,61.0,19.0,15.654747913814719,3.210526315789474
ENSG00000180257,27.0,3.0,4.524958498792272,9.0
ENSG00000141027,98.0,32.0,24.608000271020465,3.0625
ENSG00000012048,70.0,3.0,7.275957652334327,23.333333333333332
ENSG00000196466,65.0,8.0,8.982038844541556,8.125
ENSG00000198026,90.0,14.0,14.334774107161744,6.428571428571429
ENSG00000127337,78.0,10.0,11.903500425847243,7.8
ENSG00000250571,84.0,9.0,14.720779816397904,9.333333333333334
ENSG00000185278,98.0,12.0,14.192928450556963,8.166666666666666
ENSG00000168779,59.0,11.0,12.356571482837678,5.363636363636363
ENSG00000213928,48.0,6.0,7.396391688409624,8.0
ENSG00000104447,42.0,8.0,9.75022940029383,5.25
ENSG00000139445,22.0,1.0,3.9992865244018305,22.0
ENSG00000120149,35.0,9.0,10.507896452047062,3.888888888888889
ENSG00000175322,61.0,4.0,6.371398317594284,15.25
ENSG00000151623,78.0,11.0,10.89355127155744,7.090909090909091
ENSG00000172216,50.0,4.0,6.746042265869051,12.5
ENSG00000160352,35.0,4.0,5.953303648420893,8.75
ENSG00000168813,146.0,39.0,32.51566618879773,3.7435897435897436
ENSG00000198466,31.0,5.0,6.054336675591699,6.2
ENSG00000127528,57.0,2.0,5.846432519618385,28.5
ENSG00000162761,52.0,3.0,10.03960178529212,17.333333333333332
ENSG00000167625,44.0,1.0,3.2993213483083066,44.0
ENSG00000120837,74.0,11.0,12.502023024237813,6.7272727272727275
ENSG00000074047,65.0,10.0,9.600348401474976,6.5
ENSG00000180787,97.0,16.0,15.974228973301084,6.0625
ENSG00000186814,64.0,7.0,8.22308161892584,9.142857142857142
ENSG00000164093,44.0,1.0,3.441456870290259,44.0
ENSG00000135046,135.0,5.0,16.90398952021009,27.0
ENSG00000170581,64.0,7.0,8.983759360439148,9.142857142857142
ENSG00000160180,36.0,2.0,5.340137685541717,18.0
ENSG00000108511,58.0,2.0,6.839356233939835,29.0
ENSG00000186020,45.0,6.0,6.274731191851958,7.5
ENSG00000237440,40.0,3.0,4.673170532096595,13.333333333333334
ENSG00000134138,42.0,4.0,5.854590163221701,10.5
ENSG00000134317,50.0,14.0,13.440366764585459,3.5714285714285716
ENSG00000185947,70.0,13.0,17.221252596737862,5.384615384615385
ENSG00000134532,95.0,2.0,10.256757413714558,47.5
ENSG00000179772,40.0,4.0,6.707559665366035,10.0
ENSG00000163435,45.0,2.0,6.079793749058443,22.5
ENSG00000213347,49.0,2.0,6.626616280852581,24.5
ENSG00000166823,73.0,5.0,14.189912425536344,14.6
ENSG00000114861,64.0,8.0,9.10485146832355,8.0
ENSG00000234616,86.0,16.0,16.49587679934918,5.375
ENSG00000101883,35.0,2.0,5.351343658859869,17.5
ENSG00000116918,74.0,9.0,12.703840378729815,8.222222222222221
ENSG00000141956,64.0,8.0,13.267568701432243,8.0
ENSG00000171223,35.0,2.0,5.492914836730275,17.5
ENSG00000145908,33.0,1.0,3.47440149746469,33.0
ENSG00000101191,73.0,26.0,20.860416539098424,2.8076923076923075
ENSG00000101126,124.0,44.0,24.90395030173495,2.8181818181818183
ENSG00000178718,50.0,,6.283202907629234,
ENSG00000198176,69.0,3.0,7.338719206682944,23.0
ENSG00000167554,33.0,6.0,6.505822096544012,5.5
ENSG00000149050,37.0,2.0,3.4765257461404726,18.5
ENSG00000061455,31.0,5.0,5.117618242537662,6.2
ENSG00000122691,62.0,2.0,6.920024691556199,31.0
ENSG00000019485,80.0,11.0,10.733825340142968,7.2727272727272725
ENSG00000168310,61.0,5.0,7.65187887051979,12.2
ENSG00000005102,72.0,2.0,9.562485576121645,36.0
ENSG00000100219,71.0,16.0,16.466683701344678,4.4375
ENSG00000081189,99.0,5.0,15.210617856916487,19.8
ENSG00000165512,43.0,2.0,4.996420193092031,21.5
ENSG00000143033,65.0,15.0,12.276381581961765,4.333333333333333
ENSG00000136826,46.0,1.0,5.148004359632519,46.0
ENSG00000128000,77.0,15.0,11.336297354160827,5.133333333333334
ENSG00000163110,75.0,11.0,11.074551007940705,6.818181818181818
ENSG00000145388,80.0,21.0,13.2312531790336,3.8095238095238093
ENSG00000224051,124.0,5.0,12.198796378777105,24.8
ENSG00000132109,59.0,6.0,6.436461747891065,9.833333333333334
ENSG00000171469,63.0,5.0,7.229540464318425,12.6
ENSG00000006468,50.0,6.0,6.827758500324954,8.333333333333334
ENSG00000177426,51.0,5.0,7.1954742057962315,10.2
ENSG00000116717,63.0,6.0,10.917089792014947,10.5
ENSG00000234284,43.0,3.0,5.228238164184817,14.333333333333334
ENSG00000204366,56.0,12.0,10.627191004571594,4.666666666666667
ENSG00000137203,64.0,20.0,20.019615316343746,3.2
ENSG00000162676,36.0,7.0,6.756623546308742,5.142857142857143
ENSG00000165417,124.0,14.0,23.683810053320034,8.857142857142858
ENSG00000111727,84.0,18.0,16.352619785300757,4.666666666666667
ENSG00000147118,33.0,5.0,5.246747870490467,6.6
ENSG00000085274,80.0,15.0,13.885819463982571,5.333333333333333
ENSG00000213015,61.0,3.0,7.594314070168382,20.333333333333332
ENSG00000171466,71.0,3.0,8.927717921756624,23.666666666666668
ENSG00000166888,106.0,21.0,17.202300733560953,5.0476190476190474
ENSG00000165304,41.0,2.0,6.755137618582318,20.5
ENSG00000146757,40.0,7.0,8.03348543112443,5.714285714285714
ENSG00000102383,77.0,6.0,10.567294386654968,12.833333333333334
ENSG00000197124,41.0,1.0,4.938536745773979,41.0
ENSG00000011332,16.0,1.0,2.0914002681260637,16.0
ENSG00000103495,93.0,8.0,11.98508741960366,11.625
ENSG00000196417,28.0,1.0,2.573590444361857,28.0
ENSG00000197928,38.0,2.0,3.662897464066695,19.0
ENSG00000181315,43.0,5.0,6.485453305756159,8.6
ENSG00000113716,59.0,7.0,8.51451296683893,8.428571428571429
ENSG00000182903,58.0,8.0,8.276422222493915,7.25
ENSG00000129194,60.0,7.0,8.147844429771457,8.571428571428571
ENSG00000118263,82.0,4.0,12.427751951508709,20.5
ENSG00000113430,35.0,3.0,4.963998988613957,11.666666666666666
ENSG00000176293,55.0,6.0,6.993865896422261,9.166666666666666
ENSG00000120075,52.0,1.0,6.867606635500242,52.0
ENSG00000170561,50.0,10.0,8.156326947297437,5.0
ENSG00000160961,52.0,9.0,7.958669623181906,5.777777777777778
ENSG00000091831,55.0,3.0,8.455218937715603,18.333333333333332
ENSG00000087842,47.0,1.0,5.545094258117228,47.0
ENSG00000227124,48.0,1.0,3.138351018521466,48.0
ENSG00000181827,33.0,3.0,4.453763030185596,11.0
ENSG00000115207,66.0,15.0,14.017894269617283,4.4
ENSG00000170365,41.0,1.0,4.321563209741498,41.0
ENSG00000124782,51.0,2.0,5.500262639937884,25.5
ENSG00000164946,68.0,3.0,7.049367377542079,22.666666666666668
ENSG00000119725,114.0,17.0,17.096186670435657,6.705882352941177
ENSG00000213799,37.0,6.0,6.340636548941971,6.166666666666667
ENSG00000188629,33.0,1.0,2.4865175542801468,33.0
ENSG00000140563,42.0,6.0,7.140923057196642,7.0
ENSG00000198740,49.0,13.0,10.065327095206197,3.769230769230769
ENSG00000185811,37.0,3.0,6.868923197860002,12.333333333333334
ENSG00000176399,19.0,1.0,3.2329066036332077,19.0
ENSG00000118513,56.0,8.0,8.863463185323557,7.0
ENSG00000127903,56.0,1.0,5.322871877610672,56.0
ENSG00000183864,90.0,5.0,10.332393889059267,18.0
ENSG00000197935,25.0,8.0,6.576652731871964,3.125
ENSG00000203883,48.0,1.0,3.4794866491605374,48.0
ENSG00000278570,25.0,4.0,4.337923622168401,6.25
ENSG00000018869,65.0,4.0,5.891240432826814,16.25
ENSG00000196150,41.0,9.0,7.916556285172425,4.555555555555555
ENSG00000183340,64.0,14.0,10.768209361168084,4.571428571428571
ENSG00000164684,116.0,12.0,14.68426540228732,9.666666666666666
ENSG00000170448,56.0,8.0,7.633256351994785,7.0
ENSG00000165244,44.0,2.0,5.652441310120012,22.0
ENSG00000204519,42.0,9.0,8.677653791004902,4.666666666666667
ENSG00000162599,86.0,13.0,14.249472138612843,6.615384615384615
ENSG00000179456,22.0,2.0,4.2279526587756,11.0
ENSG00000125733,45.0,5.0,6.269403408565356,9.0
ENSG00000120693,51.0,3.0,6.439233316918862,17.0
ENSG00000100206,55.0,1.0,7.064092619160452,55.0
ENSG00000117010,56.0,2.0,5.4550338989647855,28.0
ENSG00000130844,53.0,2.0,6.186946599600758,26.5
ENSG00000197579,75.0,6.0,8.574422340926818,12.5
ENSG00000177599,52.0,6.0,6.988985342377441,8.666666666666666
ENSG00000159263,24.0,1.0,2.3169242679495743,24.0
ENSG00000172818,24.0,6.0,5.2696998119315595,4.0
ENSG00000161405,24.0,1.0,2.6655395731933686,24.0
ENSG00000066422,121.0,20.0,17.983986704828887,6.05
ENSG00000251192,49.0,12.0,9.289893111866853,4.083333333333333
ENSG00000197782,30.0,3.0,3.939149292609039,10.0
ENSG00000172733,48.0,5.0,6.088904148257733,9.6
ENSG00000198185,52.0,4.0,6.221078595044869,13.0
ENSG00000064961,120.0,24.0,19.365631958036897,5.0
ENSG00000173258,54.0,3.0,9.632997016300353,18.0
ENSG00000157613,66.0,2.0,7.539155718883641,33.0
ENSG00000079432,72.0,9.0,10.43418534135593,8.0
ENSG00000170802,117.0,14.0,21.156844787510565,8.357142857142858
ENSG00000197343,92.0,12.0,12.164055020974649,7.666666666666667
ENSG00000156127,50.0,1.0,4.866203007450227,50.0
ENSG00000006459,85.0,2.0,7.665448161509367,42.5
ENSG00000185669,27.0,,3.7527867143144538,
ENSG00000105997,79.0,,9.137595416248615,
ENSG00000112246,35.0,2.0,3.907760674556965,17.5
ENSG00000177374,43.0,1.0,4.046357468381184,43.0
ENSG00000179965,95.0,6.0,11.556670409740624,15.833333333333334
ENSG00000063587,66.0,2.0,9.062385156808398,33.0
ENSG00000198963,47.0,,5.310529897152241,
ENSG00000189144,33.0,1.0,2.7266774047572837,33.0
ENSG00000172943,80.0,8.0,8.092690765045251,10.0
ENSG00000131127,53.0,5.0,7.3329976819111815,10.6
ENSG00000131196,15.0,2.0,2.74488288541909,7.5
ENSG00000171056,47.0,1.0,7.303816806391834,47.0
ENSG00000152443,37.0,12.0,10.60449273456579,3.0833333333333335
ENSG00000164330,93.0,2.0,10.103594908869796,46.5
ENSG00000176678,50.0,3.0,5.063434280321452,16.666666666666668
ENSG00000245680,100.0,8.0,10.609565275331672,12.5
ENSG00000095951,53.0,3.0,5.858892295369063,17.666666666666668
ENSG00000197857,43.0,4.0,5.467166224662082,10.75
ENSG00000124766,34.0,2.0,3.279848593710315,17.0
ENSG00000197933,54.0,14.0,8.560050632305938,3.857142857142857
ENSG00000130803,106.0,9.0,9.268455282140032,11.777777777777779
ENSG00000115112,28.0,2.0,3.78035642962452,14.0
ENSG00000104221,78.0,12.0,11.876678439147154,6.5
ENSG00000204947,38.0,2.0,3.322976764273523,19.0
ENSG00000133250,49.0,4.0,5.506317657928171,12.25
ENSG00000105419,59.0,4.0,6.189692448498549,14.75
ENSG00000197372,62.0,6.0,7.945836012996429,10.333333333333334
ENSG00000171161,63.0,7.0,8.787657421954489,9.0
ENSG00000148606,77.0,8.0,9.774941205845924,9.625
ENSG00000197483,44.0,3.0,5.03004851583549,14.666666666666666
ENSG00000113916,40.0,1.0,3.813387258497436,40.0
ENSG00000090661,74.0,6.0,8.682870011896176,12.333333333333334
ENSG00000198517,81.0,2.0,7.30964822108899,40.5
ENSG00000180353,66.0,1.0,7.401510650119436,66.0
ENSG00000070444,36.0,1.0,3.850316138253227,36.0
ENSG00000160199,81.0,6.0,8.993979068565693,13.5
ENSG00000172888,78.0,7.0,9.007621570822572,11.142857142857142
ENSG00000147099,118.0,22.0,19.758212488950996,5.363636363636363
ENSG00000139083,48.0,4.0,6.0182802361959284,12.0
ENSG00000106462,54.0,3.0,7.250853242668529,18.0
ENSG00000213020,46.0,5.0,6.378410398642519,9.2
ENSG00000182986,58.0,6.0,8.51391114824413,9.666666666666666
ENSG00000121068,37.0,2.0,3.970003287474096,18.5
ENSG00000116819,65.0,6.0,7.1591919638221615,10.833333333333334
ENSG00000133111,87.0,5.0,8.504082743839387,17.4
ENSG00000179111,24.0,4.0,3.522650461899155,6.0
ENSG00000249471,28.0,1.0,2.2204273361663414,28.0
ENSG00000169635,53.0,3.0,7.550920125389238,17.666666666666668
ENSG00000158691,40.0,9.0,6.836174928621735,4.444444444444445
ENSG00000082175,21.0,2.0,2.751673705668168,10.5
ENSG00000171786,31.0,,2.735552449263342,
ENSG00000124203,13.0,1.0,1.862655903875702,13.0
ENSG00000204103,37.0,2.0,3.818857135545339,18.5
ENSG00000196182,116.0,10.0,16.789659560492552,11.6
ENSG00000171295,66.0,4.0,7.69192355258663,16.5
ENSG00000121766,82.0,3.0,8.09873635590175,27.333333333333332
ENSG00000118495,80.0,10.0,13.826882146260429,8.0
ENSG00000177030,76.0,9.0,10.67721806278671,8.444444444444445
ENSG00000123095,45.0,2.0,5.413607402669747,22.5
ENSG00000168661,30.0,2.0,3.2075255748408846,15.0
ENSG00000160062,42.0,4.0,4.740213976310335,10.5
ENSG00000102554,52.0,2.0,3.212842216381387,26.0
ENSG00000128272,68.0,2.0,6.941038887137172,34.0
ENSG00000197362,32.0,5.0,4.684059327054708,6.4
ENSG00000161082,49.0,1.0,4.494350693125499,49.0
ENSG00000168826,37.0,2.0,2.9699134532507876,18.5
ENSG00000183734,44.0,2.0,4.3960595850988415,22.0
ENSG00000171604,60.0,1.0,7.594183750446615,60.0
ENSG00000167074,38.0,,5.219756607257002,
ENSG00000008441,103.0,3.0,11.355633527397966,34.333333333333336
ENSG00000236104,51.0,3.0,4.5992862925762275,17.0
ENSG00000221994,48.0,3.0,5.5091030025903205,16.0
ENSG00000196247,45.0,4.0,4.0810672231675404,11.25
ENSG00000169951,27.0,3.0,3.0356263674741486,9.0
ENSG00000078900,28.0,1.0,2.8559423912536217,28.0
ENSG00000126003,43.0,2.0,3.520060903299304,21.5
ENSG00000182568,56.0,10.0,8.600727335867665,5.6
ENSG00000066697,97.0,1.0,10.865084932012913,97.0
ENSG00000138795,17.0,1.0,1.64547087875365,17.0
ENSG00000183647,54.0,9.0,7.635470949620054,6.0
ENSG00000197054,42.0,6.0,5.479807406924941,7.0
ENSG00000198464,43.0,1.0,4.128480015277727,43.0
ENSG00000174576,25.0,,2.0873156386977363,
ENSG00000165495,28.0,,3.0496888929685344,
ENSG00000178764,43.0,8.0,6.87053266051245,5.375
ENSG00000104980,63.0,3.0,7.560079189185151,21.0
ENSG00000049768,29.0,1.0,3.090393096217193,29.0
ENSG00000131944,87.0,2.0,8.292555832768068,43.5
ENSG00000131368,85.0,7.0,10.965624624222253,12.142857142857142
ENSG00000157216,29.0,2.0,2.5760213245785386,14.5
ENSG00000117036,70.0,4.0,7.574362403424247,17.5
ENSG00000137273,46.0,3.0,4.438551034755846,15.333333333333334
ENSG00000116771,49.0,,7.0272908349088095,
ENSG00000131849,28.0,2.0,3.4615695166284293,14.0
ENSG00000168036,89.0,7.0,10.345075276275358,12.714285714285714
ENSG00000186017,63.0,4.0,6.507229688359994,15.75
ENSG00000135365,73.0,7.0,8.166273252537648,10.428571428571429
ENSG00000197566,57.0,4.0,5.7654064463136985,14.25
ENSG00000169981,75.0,3.0,6.440343997187455,25.0
ENSG00000135111,34.0,4.0,5.9794625151704475,8.5
ENSG00000135439,48.0,1.0,3.471070394434648,48.0
ENSG00000177873,39.0,4.0,5.0705291022979315,9.75
ENSG00000180346,35.0,4.0,4.021527743903403,8.75
ENSG00000138336,44.0,2.0,5.870275161797591,22.0
ENSG00000198546,115.0,10.0,18.451691137946227,11.5
ENSG00000197044,42.0,4.0,4.57199839841803,10.5
ENSG00000197841,56.0,4.0,5.071989041491702,14.0
ENSG00000135373,28.0,1.0,2.7973160186431003,28.0
ENSG00000149948,57.0,1.0,5.054523129771602,57.0
ENSG00000197279,38.0,1.0,3.0825887779605505,38.0
ENSG00000143995,28.0,2.0,2.96274818127769,14.0
ENSG00000111249,49.0,3.0,4.912634973223737,16.333333333333332
ENSG00000204524,30.0,1.0,3.477532085517708,30.0
ENSG00000067082,35.0,1.0,2.5406421013958664,35.0
ENSG00000164296,39.0,3.0,3.9580516400533448,13.0
ENSG00000269343,45.0,5.0,5.885681777353045,9.0
ENSG00000229676,23.0,1.0,1.9297359834901322,23.0
ENSG00000174652,11.0,1.0,1.361676954887603,11.0
ENSG00000165891,23.0,2.0,3.027755179357298,11.5
ENSG00000064218,38.0,1.0,3.4432138868346867,38.0
ENSG00000135679,57.0,4.0,8.712649445207987,14.25
ENSG00000012223,21.0,,2.2021890227797334,
ENSG00000123358,39.0,1.0,3.3391387951566185,39.0
ENSG00000136870,58.0,,5.4588749304818664,
ENSG00000198538,29.0,3.0,3.535433135657851,9.666666666666666
ENSG00000121406,38.0,5.0,4.820338522597381,7.6
ENSG00000158805,70.0,11.0,11.33040504816037,6.363636363636363
ENSG00000196867,62.0,10.0,7.105426820664253,6.2
ENSG00000105516,45.0,1.0,6.083981610265849,45.0
ENSG00000196172,46.0,1.0,3.3604094643448783,46.0
ENSG00000105717,42.0,2.0,5.393614081268499,21.0
ENSG00000186230,27.0,4.0,4.033433309177701,6.75
ENSG00000120068,20.0,,2.5208928184223622,
ENSG00000178951,76.0,,6.115703639624717,
ENSG00000196653,30.0,2.0,2.3385840060368923,15.0
ENSG00000118620,48.0,12.0,8.292116491604183,4.0
ENSG00000186300,30.0,2.0,2.6449148385566827,15.0
ENSG00000147862,31.0,,3.334176580680209,
ENSG00000081665,42.0,5.0,5.22636186083418,8.4
ENSG00000204071,25.0,1.0,1.469542335103613,25.0
ENSG00000175197,50.0,1.0,5.517237376738141,50.0
ENSG00000152284,90.0,3.0,8.704109898222097,30.0
ENSG00000028277,53.0,2.0,4.981987432998019,26.5
ENSG00000167081,85.0,4.0,8.761285457181165,21.25
ENSG00000184058,31.0,2.0,3.771275538108585,15.5
ENSG00000170485,33.0,1.0,2.7836375376989224,33.0
ENSG00000101544,46.0,2.0,4.474282285858698,23.0
ENSG00000134323,21.0,,1.7974017301876943,
ENSG00000175745,22.0,1.0,3.0815738019371532,22.0
ENSG00000187801,30.0,,3.2258922572278848,
ENSG00000126368,25.0,1.0,2.270380214950137,25.0
ENSG00000140993,21.0,1.0,1.880439648493387,21.0
ENSG00000111206,44.0,3.0,6.413619852955891,14.666666666666666
ENSG00000196357,17.0,1.0,1.3820255987295889,17.0
ENSG00000183850,18.0,1.0,1.2019471688732561,18.0
ENSG00000152433,32.0,1.0,2.686717028160869,32.0
ENSG00000204390,36.0,,2.563346229926439,
ENSG00000173275,37.0,1.0,4.248882173233156,37.0
ENSG00000125952,73.0,4.0,7.058379695395726,18.25
ENSG00000178338,31.0,1.0,3.9194041509529405,31.0
ENSG00000110693,38.0,1.0,4.490895645542889,38.0
ENSG00000188171,47.0,4.0,5.306824845601025,11.75
ENSG00000198597,32.0,,2.3671139088468514,
ENSG00000121417,43.0,3.0,4.77802971952028,14.333333333333334
ENSG00000089902,49.0,3.0,6.190485671129113,16.333333333333332
ENSG00000057657,63.0,1.0,7.1835194185689994,63.0
ENSG00000126778,49.0,,4.140627383936305,
ENSG00000185507,43.0,2.0,6.041798376787676,21.5
ENSG00000181444,35.0,3.0,3.6143779632818966,11.666666666666666
ENSG00000169136,23.0,,2.835063636409793,
ENSG00000188779,48.0,1.0,3.902162281707641,48.0
ENSG00000198440,41.0,1.0,4.161263038910069,41.0
ENSG00000155090,27.0,,3.1750517289264555,
ENSG00000170370,56.0,2.0,6.304758740546096,28.0
ENSG00000170949,49.0,2.0,5.226259615611693,24.5
ENSG00000072310,68.0,2.0,6.943119345313163,34.0
ENSG00000083814,22.0,1.0,2.463535563504108,22.0
ENSG00000083828,42.0,2.0,3.7775525223074236,21.0
ENSG00000127663,61.0,4.0,5.202730391342387,15.25
ENSG00000153234,35.0,1.0,3.126954112706902,35.0
ENSG00000187626,54.0,2.0,4.4939446111617745,27.0
ENSG00000181896,42.0,1.0,3.2922992629788435,42.0
ENSG00000198346,36.0,1.0,3.2144715922946157,36.0
ENSG00000242852,31.0,,2.809491537725872,
ENSG00000186026,46.0,6.0,5.311858248535894,7.666666666666667
ENSG00000161298,35.0,3.0,3.762977424226287,11.666666666666666
ENSG00000176222,51.0,3.0,5.787088392168226,17.0
ENSG00000171970,30.0,1.0,3.0687581496740326,30.0
ENSG00000110777,35.0,2.0,3.9570305490870084,17.5
ENSG00000171574,53.0,1.0,4.304829408031237,53.0
ENSG00000126351,71.0,1.0,5.550829082950392,71.0
ENSG00000169131,44.0,4.0,5.3457003744140685,11.0
ENSG00000196652,65.0,4.0,5.668459425879312,16.25
ENSG00000176692,47.0,1.0,3.834061919805015,47.0
ENSG00000130684,38.0,2.0,3.621588881394272,19.0
ENSG00000129911,46.0,2.0,3.5823350732779917,23.0
ENSG00000171606,56.0,1.0,3.4294554504628842,56.0
ENSG00000125812,47.0,2.0,2.739500268889941,23.5
ENSG00000187792,63.0,1.0,5.694495127427249,63.0
ENSG00000196345,46.0,6.0,4.574138914687348,7.666666666666667
ENSG00000168067,42.0,1.0,3.8959555034928086,42.0
ENSG00000159387,48.0,,3.729138066270983,
ENSG00000197013,41.0,3.0,3.7251454507472106,13.666666666666666
ENSG00000198939,41.0,1.0,4.890430064665311,41.0
ENSG00000172006,59.0,1.0,4.358754487915591,59.0
ENSG00000118707,33.0,1.0,2.941680852734269,33.0
ENSG00000104490,38.0,1.0,3.3193704710991505,38.0
ENSG00000118156,59.0,4.0,4.825043937302636,14.75
ENSG00000181472,77.0,1.0,5.927365363102921,77.0
ENSG00000127124,38.0,2.0,4.268247752165327,19.0
ENSG00000269404,19.0,1.0,1.9768312376644792,19.0
ENSG00000164683,59.0,,4.032419835957026,
ENSG00000181649,48.0,1.0,5.209966231254755,48.0
ENSG00000185610,41.0,1.0,3.10680555900108,41.0
ENSG00000157259,59.0,4.0,4.108204598795662,14.75
ENSG00000112679,47.0,1.0,4.039098007926997,47.0
ENSG00000130544,37.0,1.0,2.1958580801575014,37.0
ENSG00000150347,53.0,,5.008640668726095,
ENSG00000101255,57.0,,4.368952769953493,
ENSG00000186376,68.0,10.0,7.092954212295457,6.8
ENSG00000196498,48.0,1.0,2.7643536460132405,48.0
ENSG00000163666,22.0,1.0,3.3163714867684457,22.0
ENSG00000160336,38.0,1.0,3.132565580983982,38.0
ENSG00000180828,56.0,,5.746229005161779,
ENSG00000106004,49.0,,4.266620390229378,
ENSG00000177485,60.0,1.0,5.281667534150473,60.0
ENSG00000105996,37.0,,2.410723872537634,
ENSG00000213988,33.0,2.0,3.5590934291432963,16.5
ENSG00000087510,42.0,,3.941462168340242,
ENSG00000084070,42.0,,3.645003879717362,
ENSG00000101412,98.0,,8.865843927908259,
ENSG00000129535,38.0,,2.8139335835229846,
ENSG00000196378,32.0,1.0,2.0623343365261047,32.0
ENSG00000184481,92.0,1.0,8.486034614014264,92.0
ENSG00000181722,47.0,1.0,3.7871451929792377,47.0
ENSG00000164736,51.0,,3.120188006354315,
ENSG00000167981,22.0,1.0,2.1657457383193974,22.0
ENSG00000141040,66.0,3.0,7.679926127912577,22.0
ENSG00000073282,35.0,,2.8206981210368,
ENSG00000176723,38.0,3.0,3.571304666092342,12.666666666666666
ENSG00000131115,62.0,4.0,4.709597226374573,15.5
ENSG00000181222,72.0,2.0,5.4097672268613355,36.0
ENSG00000148737,26.0,,2.3840739190683906,
ENSG00000133878,31.0,,2.6694590795543847,
ENSG00000180938,37.0,1.0,2.7074128034827383,37.0
ENSG00000101115,22.0,,1.9611132429486284,
ENSG00000161653,40.0,,3.4735847250384517,
ENSG00000174738,20.0,,2.3700644628798955,
