	tissue	num_clusters	cluster_id	mean_intra_dist
591	cd8+_tcells	100	96	0.060063819624207516
592	cd8+_tcells	100	97	0.045345269184438
593	cd8+_tcells	100	98	0.06626058145244956
594	cd8+_tcells	100	99	0.0
595	dc	1	0	1.0603078178716054
596	dc	2	0	0.8999373302271606
597	dc	2	1	0.6714896103846913
598	dc	3	0	0.6254535940204937
599	dc	3	1	0.5808867032592587
600	dc	3	2	0.6714896103846913
601	dc	4	0	0.6254535940204937
602	dc	4	1	0.5808867032592587
603	dc	4	2	0.48861527336394983
604	dc	4	3	0.39178179854987655
605	dc	5	0	0.3433952547735805
606	dc	5	1	0.5808867032592587
607	dc	5	2	0.3873815841728397
608	dc	5	3	0.48861527336394983
609	dc	5	4	0.39178179854987655
610	dc	6	0	0.3433952547735805
611	dc	6	1	0.24884290691358013
612	dc	6	2	0.3946388760493826
613	dc	6	3	0.3873815841728397
614	dc	6	4	0.48861527336394983
615	dc	6	5	0.39178179854987655
616	dc	7	0	0.3433952547735805
617	dc	7	1	0.24884290691358013
618	dc	7	2	0.3946388760493826
619	dc	7	3	0.3873815841728397
620	dc	7	4	0.384841943631852
621	dc	7	5	0.4359611565993338
622	dc	7	6	0.39178179854987655
623	dc	8	0	0.3433952547735805
624	dc	8	1	0.24884290691358013
625	dc	8	2	0.3946388760493826
626	dc	8	3	0.3873815841728397
627	dc	8	4	0.384841943631852
628	dc	8	5	0.29917187381365445
629	dc	8	6	0.39178179854987655
630	dc	8	7	0.2575840548987654
631	dc	9	0	0.3433952547735805
632	dc	9	1	0.24884290691358013
633	dc	9	2	0.25576058454320993
634	dc	9	3	0.3873815841728397
635	dc	9	4	0.384841943631852
636	dc	9	5	0.29917187381365445
637	dc	9	6	0.17904672292592616
638	dc	9	7	0.39178179854987655
639	dc	9	8	0.2575840548987654
640	dc	10	0	0.3433952547735805
641	dc	10	1	0.24884290691358013
642	dc	10	2	0.25576058454320993
643	dc	10	3	0.3873815841728397
644	dc	10	4	0.384841943631852
645	dc	10	5	0.29917187381365445
646	dc	10	6	0.17904672292592616
647	dc	10	7	0.24442655146641976
648	dc	10	8	0.2575840548987654
649	dc	10	9	0.27716762100740716
650	dc	20	0	0.21489890522666655
651	dc	20	1	0.24884290691358013
652	dc	20	2	0.13338452612345683
653	dc	20	3	0.19726410940740724
654	dc	20	4	0.2223155848641975
655	dc	20	5	0.19791004717160499
656	dc	20	6	0.24018040995558046
657	dc	20	7	0.18127780960493833
658	dc	20	8	0.19766823638706152
659	dc	20	9	0.17904672292592616
660	dc	20	10	0.24442655146641976
661	dc	20	11	0.21413140204938272
662	dc	20	12	0.16867723748148145
663	dc	20	13	0.17307697001879008
664	dc	20	14	0.11608378645893823
665	dc	20	15	0.19708306133876544
666	dc	20	16	0.15928759178395047
667	dc	20	17	0.13741547480938276
668	dc	20	18	0.20130913391604915
669	dc	20	19	0.21061513766172832
670	dc	30	0	0.16406073136098784
671	dc	30	1	0.14061021679012342
672	dc	30	2	0.13338452612345683
673	dc	30	3	0.19316144244444428
674	dc	30	4	0.19726410940740724
675	dc	30	5	0.16957250000000007
676	dc	30	6	0.17001561685061717
677	dc	30	7	0.1827677095935559
678	dc	30	8	0.18127780960493833
679	dc	30	9	0.1482334963621974
680	dc	30	10	0.17904672292592616
681	dc	30	11	0.12311426400493833
682	dc	30	12	0.16842756276296308
683	dc	30	13	0.16867723748148145
684	dc	30	14	0.11954667429629623
685	dc	30	15	0.189778407537284
686	dc	30	16	0.13363471227901236
687	dc	30	17	0.18744261736528395
688	dc	30	18	0.17307697001879008
689	dc	30	19	0.11608378645893823
690	dc	30	20	0.18080698537654294
691	dc	30	21	0.19708306133876544
692	dc	30	22	0.15928759178395047
693	dc	30	23	0.13741547480938276
694	dc	30	24	0.0
695	dc	30	25	0.13105885717876553
696	dc	30	26	0.07138182287212344
697	dc	30	27	0.0
698	dc	30	28	0.1614468486185182
699	dc	30	29	0.0
700	dc	40	0	0.16406073136098784
701	dc	40	1	0.14061021679012342
702	dc	40	2	0.13338452612345683
703	dc	40	3	0.14673206103703712
704	dc	40	4	0.14143520866666678
705	dc	40	5	0.16957250000000007
706	dc	40	6	0.17001561685061717
707	dc	40	7	0.13077110219753071
708	dc	40	8	0.11498701201703729
709	dc	40	9	0.13567675587654326
710	dc	40	10	0.1482334963621974
711	dc	40	11	0.06968844659753114
712	dc	40	12	0.10288611397530842
713	dc	40	13	0.12311426400493833
714	dc	40	14	0.16842756276296308
715	dc	40	15	0.16867723748148145
716	dc	40	16	0.11954667429629623
717	dc	40	17	0.15936923928246918
718	dc	40	18	0.09421045973827162
719	dc	40	19	0.13449340365283957
720	dc	40	20	0.13363471227901236
721	dc	40	21	0.1196969176795061
722	dc	40	22	0.13185901016543214
723	dc	40	23	0.12264205093086412
724	dc	40	24	0.1006577701116297
725	dc	40	25	0.11608378645893823
726	dc	40	26	0.12511962282098768
727	dc	40	27	0.08968623195037045
728	dc	40	28	0.09866912104938257
729	dc	40	29	0.15928759178395047
730	dc	40	30	0.13741547480938276
731	dc	40	31	0.1414300789345678
732	dc	40	32	0.11238217534740737
733	dc	40	33	0.0
734	dc	40	34	0.13105885717876553
735	dc	40	35	0.07138182287212344
736	dc	40	36	0.0
737	dc	40	37	0.1614468486185182
738	dc	40	38	0.0
739	dc	40	39	0.09253141056641975
740	dc	50	0	0.12546895839061714
741	dc	50	1	0.14061021679012342
742	dc	50	2	0.13338452612345683
743	dc	50	3	0.14673206103703712
744	dc	50	4	0.14143520866666678
745	dc	50	5	0.1271668042469133
746	dc	50	6	0.14603604360493821
747	dc	50	7	0.11165987258518516
748	dc	50	8	0.13077110219753071
749	dc	50	9	0.12606876469925926
750	dc	50	10	0.11498701201703729
751	dc	50	11	0.13567675587654326
752	dc	50	12	0.10095998073046895
753	dc	50	13	0.1002192010891358
754	dc	50	14	0.06968844659753114
755	dc	50	15	0.10288611397530842
756	dc	50	16	0.11845637464444451
757	dc	50	17	0.12311426400493833
758	dc	50	18	0.11994334835679003
759	dc	50	19	0.10644174597530874
760	dc	50	20	0.11954667429629623
761	dc	50	21	0.14599840652278992
762	dc	50	22	0.09421045973827162
763	dc	50	23	0.13449340365283957
764	dc	50	24	0.13363471227901236
765	dc	50	25	0.1196969176795061
766	dc	50	26	0.13185901016543214
767	dc	50	27	0.12264205093086412
768	dc	50	28	0.1006577701116297
769	dc	50	29	0.14594078572962957
770	dc	50	30	0.11608378645893823
771	dc	50	31	0.12511962282098768
772	dc	50	32	0.13762930266666631
773	dc	50	33	0.13311838561728367
774	dc	50	34	0.08968623195037045
775	dc	50	35	0.09866912104938257
776	dc	50	36	0.07255322909358025
777	dc	50	37	0.1297739136251852
778	dc	50	38	0.13741547480938276
779	dc	50	39	0.1414300789345678
780	dc	50	40	0.11238217534740737
781	dc	50	41	0.0
782	dc	50	42	0.13105885717876553
783	dc	50	43	0.07138182287212344
784	dc	50	44	0.0
785	dc	50	45	0.0
786	dc	50	46	0.08946831679629622
787	dc	50	47	0.0
788	dc	50	48	0.0
789	dc	50	49	0.09253141056641975
790	dc	60	0	0.12546895839061714
791	dc	60	1	0.11215113093827166
792	dc	60	2	0.13338452612345683
793	dc	60	3	0.11604449204938268
794	dc	60	4	0.10732971525925923
795	dc	60	5	0.1271668042469133
796	dc	60	6	0.0807756139259258
797	dc	60	7	0.1000473445679013
798	dc	60	8	0.11165987258518516
799	dc	60	9	0.13077110219753071
800	dc	60	10	0.12606876469925926
801	dc	60	11	0.11498701201703729
802	dc	60	12	0.11995125622222225
803	dc	60	13	0.10095998073046895
804	dc	60	14	0.1002192010891358
805	dc	60	15	0.06968844659753114
806	dc	60	16	0.10288611397530842
807	dc	60	17	0.11845637464444451
808	dc	60	18	0.13300870688888883
809	dc	60	19	0.12311426400493833
810	dc	60	20	0.11994334835679003
811	dc	60	21	0.11152158641975314
812	dc	60	22	0.10644174597530874
813	dc	60	23	0.11954667429629623
814	dc	60	24	0.10009358866666655
815	dc	60	25	0.07699111627358028
816	dc	60	26	0.09421045973827162
817	dc	60	27	0.13449340365283957
818	dc	60	28	0.13363471227901236
819	dc	60	29	0.1196969176795061
820	dc	60	30	0.13185901016543214
821	dc	60	31	0.12264205093086412
822	dc	60	32	0.1006577701116297
823	dc	60	33	0.0942122792317037
824	dc	60	34	0.11608378645893823
825	dc	60	35	0.12511962282098768
826	dc	60	36	0.1124153458765432
827	dc	60	37	0.09542685550617284
828	dc	60	38	0.13311838561728367
829	dc	60	39	0.08968623195037045
830	dc	60	40	0.09866912104938257
831	dc	60	41	0.10987873476543195
832	dc	60	42	0.07255322909358025
833	dc	60	43	0.1297739136251852
834	dc	60	44	0.061865212226172854
835	dc	60	45	0.10126217916024689
836	dc	60	46	0.11238217534740737
837	dc	60	47	0.08353106145234565
838	dc	60	48	0.0
839	dc	60	49	0.13105885717876553
840	dc	60	50	0.07138182287212344
841	dc	60	51	0.08260689281703706
842	dc	60	52	0.08972575361111118
843	dc	60	53	0.0
844	dc	60	54	0.0
845	dc	60	55	0.08946831679629622
846	dc	60	56	0.0
847	dc	60	57	0.0
848	dc	60	58	0.08863728786758034
849	dc	60	59	0.09253141056641975
850	dc	70	0	0.12546895839061714
851	dc	70	1	0.11215113093827166
852	dc	70	2	0.09239239930864193
853	dc	70	3	0.11604449204938268
854	dc	70	4	0.10732971525925923
855	dc	70	5	0.09733439866666647
856	dc	70	6	0.0807756139259258
857	dc	70	7	0.1000473445679013
858	dc	70	8	0.11165987258518516
859	dc	70	9	0.07924734377777766
860	dc	70	10	0.12606876469925926
861	dc	70	11	0.11498701201703729
862	dc	70	12	0.11995125622222225
863	dc	70	13	0.10095998073046895
864	dc	70	14	0.1002192010891358
865	dc	70	15	0.06968844659753114
866	dc	70	16	0.10288611397530842
867	dc	70	17	0.11845637464444451
868	dc	70	18	0.09858770753086414
869	dc	70	19	0.09515901888888882
870	dc	70	20	0.12311426400493833
871	dc	70	21	0.11786102340740744
872	dc	70	22	0.11994334835679003
873	dc	70	23	0.11152158641975314
874	dc	70	24	0.10644174597530874
875	dc	70	25	0.11954667429629623
876	dc	70	26	0.10009358866666655
877	dc	70	27	0.07699111627358028
878	dc	70	28	0.09421045973827162
879	dc	70	29	0.09700211985266671
880	dc	70	30	0.11394363846913583
881	dc	70	31	0.1106435557879014
882	dc	70	32	0.1196969176795061
883	dc	70	33	0.12172471466493828
884	dc	70	34	0.12264205093086412
885	dc	70	35	0.1006577701116297
886	dc	70	36	0.0942122792317037
887	dc	70	37	0.11608378645893823
888	dc	70	38	0.12511962282098768
889	dc	70	39	0.1080250402148149
890	dc	70	40	0.1124153458765432
891	dc	70	41	0.09542685550617284
892	dc	70	42	0.10717306553851853
893	dc	70	43	0.08968623195037045
894	dc	70	44	0.11284808198765414
895	dc	70	45	0.09620586894617283
896	dc	70	46	0.09866912104938257
897	dc	70	47	0.10987873476543195
898	dc	70	48	0.07255322909358025
899	dc	70	49	0.0895617201755555
900	dc	70	50	0.061865212226172854
901	dc	70	51	0.09220566486617289
902	dc	70	52	0.10126217916024689
903	dc	70	53	0.11238217534740737
904	dc	70	54	0.08353106145234565
905	dc	70	55	0.0
906	dc	70	56	0.09515695721185193
907	dc	70	57	0.07997756671604939
908	dc	70	58	0.07138182287212344
909	dc	70	59	0.08260689281703706
910	dc	70	60	0.08972575361111118
911	dc	70	61	0.0
912	dc	70	62	0.0
913	dc	70	63	0.08946831679629622
914	dc	70	64	0.0
915	dc	70	65	0.0
916	dc	70	66	0.08199755736493827
917	dc	70	67	0.08863728786758034
918	dc	70	68	0.0
919	dc	70	69	0.09253141056641975
920	dc	80	0	0.09673687295061721
921	dc	80	1	0.11215113093827166
922	dc	80	2	0.09239239930864193
923	dc	80	3	0.11604449204938268
924	dc	80	4	0.10732971525925923
925	dc	80	5	0.09733439866666647
926	dc	80	6	0.0807756139259258
927	dc	80	7	0.1000473445679013
928	dc	80	8	0.11165987258518516
929	dc	80	9	0.07924734377777766
930	dc	80	10	0.07233827828982718
931	dc	80	11	0.11498701201703729
932	dc	80	12	0.06287436486049387
933	dc	80	13	0.10769867751711122
934	dc	80	14	0.10095998073046895
935	dc	80	15	0.1002192010891358
936	dc	80	16	0.06968844659753114
937	dc	80	17	0.10288611397530842
938	dc	80	18	0.11845637464444451
939	dc	80	19	0.09858770753086414
940	dc	80	20	0.09515901888888882
941	dc	80	21	0.0651651724802469
942	dc	80	22	0.11786102340740744
943	dc	80	23	0.11089647120987658
944	dc	80	24	0.11152158641975314
945	dc	80	25	0.10644174597530874
946	dc	80	26	0.11954667429629623
947	dc	80	27	0.10009358866666655
948	dc	80	28	0.07699111627358028
949	dc	80	29	0.09421045973827162
950	dc	80	30	0.09540290077037039
951	dc	80	31	0.09700211985266671
952	dc	80	32	0.11394363846913583
953	dc	80	33	0.1106435557879014
954	dc	80	34	0.08265014674987656
955	dc	80	35	0.08129847244444442
956	dc	80	36	0.09690027996567911
957	dc	80	37	0.07908388382716064
958	dc	80	38	0.1006577701116297
959	dc	80	39	0.0942122792317037
960	dc	80	40	0.09250545026377789
961	dc	80	41	0.11608378645893823
962	dc	80	42	0.08543244770246915
963	dc	80	43	0.1080250402148149
964	dc	80	44	0.1124153458765432
965	dc	80	45	0.09542685550617284
966	dc	80	46	0.10717306553851853
967	dc	80	47	0.08968623195037045
968	dc	80	48	0.11284808198765414
969	dc	80	49	0.09620586894617283
970	dc	80	50	0.10332982471308651
971	dc	80	51	0.09866912104938257
972	dc	80	52	0.10987873476543195
973	dc	80	53	0.07255322909358025
974	dc	80	54	0.0895617201755555
975	dc	80	55	0.061865212226172854
976	dc	80	56	0.09220566486617289
977	dc	80	57	0.10126217916024689
978	dc	80	58	0.11238217534740737
979	dc	80	59	0.08353106145234565
980	dc	80	60	0.0
981	dc	80	61	0.09515695721185193
982	dc	80	62	0.07997756671604939
983	dc	80	63	0.07138182287212344
984	dc	80	64	0.08260689281703706
985	dc	80	65	0.09260309356518526
986	dc	80	66	0.06687110898765433
987	dc	80	67	0.09570596035086404
988	dc	80	68	0.08972575361111118
989	dc	80	69	0.0
990	dc	80	70	0.06713132775802466
991	dc	80	71	0.0
992	dc	80	72	0.08946831679629622
993	dc	80	73	0.0
994	dc	80	74	0.0
995	dc	80	75	0.08199755736493827
996	dc	80	76	0.08863728786758034
997	dc	80	77	0.0
998	dc	80	78	0.09985822345595062
999	dc	80	79	0.09253141056641975
1000	dc	90	0	0.09673687295061721
1001	dc	90	1	0.11215113093827166
1002	dc	90	2	0.09239239930864193
1003	dc	90	3	0.06323908558024674
1004	dc	90	4	0.10732971525925923
1005	dc	90	5	0.09733439866666647
1006	dc	90	6	0.0807756139259258
1007	dc	90	7	0.1000473445679013
1008	dc	90	8	0.11165987258518516
1009	dc	90	9	0.07924734377777766
1010	dc	90	10	0.07233827828982718
1011	dc	90	11	0.08642268579160506
1012	dc	90	12	0.06287436486049387
1013	dc	90	13	0.10769867751711122
1014	dc	90	14	0.10095998073046895
1015	dc	90	15	0.1002192010891358
1016	dc	90	16	0.06968844659753114
1017	dc	90	17	0.10288611397530842
1018	dc	90	18	0.08761044982740733
1019	dc	90	19	0.09858770753086414
1020	dc	90	20	0.09515901888888882
1021	dc	90	21	0.0651651724802469
1022	dc	90	22	0.10712012918518514
1023	dc	90	23	0.11089647120987658
1024	dc	90	24	0.11152158641975314
1025	dc	90	25	0.10644174597530874
1026	dc	90	26	0.10152913340740728
1027	dc	90	27	0.10009358866666655
1028	dc	90	28	0.08067246286419759
1029	dc	90	29	0.07699111627358028
1030	dc	90	30	0.09421045973827162
1031	dc	90	31	0.09540290077037039
1032	dc	90	32	0.08719944466666646
1033	dc	90	33	0.09700211985266671
1034	dc	90	34	0.06844450982716058
1035	dc	90	35	0.1106435557879014
1036	dc	90	36	0.08265014674987656
1037	dc	90	37	0.08129847244444442
1038	dc	90	38	0.09690027996567911
1039	dc	90	39	0.07908388382716064
1040	dc	90	40	0.1006577701116297
1041	dc	90	41	0.0942122792317037
1042	dc	90	42	0.09250545026377789
1043	dc	90	43	0.054718333103703755
1044	dc	90	44	0.08543244770246915
1045	dc	90	45	0.1080250402148149
1046	dc	90	46	0.0720871640493828
1047	dc	90	47	0.09542685550617284
1048	dc	90	48	0.10717306553851853
1049	dc	90	49	0.08968623195037045
1050	dc	90	50	0.0
1051	dc	90	51	0.09620586894617283
1052	dc	90	52	0.07955142720987676
1053	dc	90	53	0.0626137548888889
1054	dc	90	54	0.10332982471308651
1055	dc	90	55	0.09866912104938257
1056	dc	90	56	0.10987873476543195
1057	dc	90	57	0.07255322909358025
1058	dc	90	58	0.07244307822222215
1059	dc	90	59	0.0895617201755555
1060	dc	90	60	0.061865212226172854
1061	dc	90	61	0.09220566486617289
1062	dc	90	62	0.10126217916024689
1063	dc	90	63	0.08047552214271607
1064	dc	90	64	0.08353106145234565
1065	dc	90	65	0.0
1066	dc	90	66	0.09515695721185193
1067	dc	90	67	0.07997756671604939
1068	dc	90	68	0.07138182287212344
1069	dc	90	69	0.08260689281703706
1070	dc	90	70	0.09260309356518526
1071	dc	90	71	0.07197945018493837
1072	dc	90	72	0.06687110898765433
1073	dc	90	73	0.062476191013580214
1074	dc	90	74	0.09570596035086404
1075	dc	90	75	0.06571672047407405
1076	dc	90	76	0.08972575361111118
1077	dc	90	77	0.0
1078	dc	90	78	0.06713132775802466
1079	dc	90	79	0.0
1080	dc	90	80	0.10024560586634557
1081	dc	90	81	0.08946831679629622
1082	dc	90	82	0.0
1083	dc	90	83	0.0
1084	dc	90	84	0.08199755736493827
1085	dc	90	85	0.08863728786758034
1086	dc	90	86	0.0
1087	dc	90	87	0.08308535213975318
1088	dc	90	88	0.09985822345595062
1089	dc	90	89	0.09253141056641975
1090	dc	100	0	0.09673687295061721
1091	dc	100	1	0.07453851476543198
1092	dc	100	2	0.09239239930864193
1093	dc	100	3	0.06323908558024674
1094	dc	100	4	0.08734072520987649
1095	dc	100	5	0.09733439866666647
1096	dc	100	6	0.0807756139259258
1097	dc	100	7	0.1000473445679013
1098	dc	100	8	0.07476970045283948
1099	dc	100	9	0.07924734377777766
1100	dc	100	10	0.07233827828982718
1101	dc	100	11	0.08642268579160506
1102	dc	100	12	0.06287436486049387
1103	dc	100	13	0.08978982814814812
1104	dc	100	14	0.10095998073046895
1105	dc	100	15	0.1002192010891358
1106	dc	100	16	0.06968844659753114
1107	dc	100	17	0.10288611397530842
1108	dc	100	18	0.08761044982740733
1109	dc	100	19	0.09858770753086414
1110	dc	100	20	0.09515901888888882
1111	dc	100	21	0.0651651724802469
1112	dc	100	22	0.10712012918518514
1113	dc	100	23	0.08384393583424675
1114	dc	100	24	0.09360677318518515
1115	dc	100	25	0.10644174597530874
1116	dc	100	26	0.10152913340740728
1117	dc	100	27	0.10009358866666655
1118	dc	100	28	0.09264585617283946
1119	dc	100	29	0.08067246286419759
1120	dc	100	30	0.07699111627358028
1121	dc	100	31	0.09421045973827162
1122	dc	100	32	0.09540290077037039
1123	dc	100	33	0.08719944466666646
1124	dc	100	34	0.09700211985266671
1125	dc	100	35	0.06844450982716058
1126	dc	100	36	0.08638385765506174
1127	dc	100	37	0.08265014674987656
1128	dc	100	38	0.08129847244444442
1129	dc	100	39	0.09690027996567911
1130	dc	100	40	0.07908388382716064
1131	dc	100	41	0.1006577701116297
1132	dc	100	42	0.0942122792317037
1133	dc	100	43	0.09250545026377789
1134	dc	100	44	0.054718333103703755
1135	dc	100	45	0.08543244770246915
1136	dc	100	46	0.07274477451283945
1137	dc	100	47	0.07609634327283947
1138	dc	100	48	0.0720871640493828
1139	dc	100	49	0.09542685550617284
1140	dc	100	50	0.08552710294592596
1141	dc	100	51	0.07597921791358031
1142	dc	100	52	0.08968623195037045
1143	dc	100	53	0.0
1144	dc	100	54	0.09620586894617283
1145	dc	100	55	0.07955142720987676
1146	dc	100	56	0.0626137548888889
1147	dc	100	57	0.07574067419753083
1148	dc	100	58	0.10332982471308651
1149	dc	100	59	0.09866912104938257
1150	dc	100	60	0.06934955543209882
1151	dc	100	61	0.07255322909358025
1152	dc	100	62	0.07244307822222215
1153	dc	100	63	0.0895617201755555
1154	dc	100	64	0.061865212226172854
1155	dc	100	65	0.09220566486617289
1156	dc	100	66	0.10126217916024689
1157	dc	100	67	0.04971658033827155
1158	dc	100	68	0.08047552214271607
1159	dc	100	69	0.08353106145234565
1160	dc	100	70	0.0
1161	dc	100	71	0.09515695721185193
1162	dc	100	72	0.07997756671604939
1163	dc	100	73	0.07138182287212344
1164	dc	100	74	0.08260689281703706
1165	dc	100	75	0.09260309356518526
1166	dc	100	76	0.07197945018493837
1167	dc	100	77	0.06687110898765433
1168	dc	100	78	0.065273841382716
1169	dc	100	79	0.062476191013580214
1170	dc	100	80	0.09570596035086404
1171	dc	100	81	0.06571672047407405
1172	dc	100	82	0.08972575361111118
1173	dc	100	83	0.0
1174	dc	100	84	0.06713132775802466
1175	dc	100	85	0.0
1176	dc	100	86	0.0
1177	dc	100	87	0.053028356293827086
1178	dc	100	88	0.10024560586634557
1179	dc	100	89	0.08946831679629622
1180	dc	100	90	0.0
1181	dc	100	91	0.0
1182	dc	100	92	0.08199755736493827
1183	dc	100	93	0.08863728786758034
1184	dc	100	94	0.059293118088888874
1185	dc	100	95	0.0
1186	dc	100	96	0.08308535213975318
1187	dc	100	97	0.09985822345595062
1188	dc	100	98	0.09253141056641975
1189	dc	100	99	0.03251825297580241
1190	nk_cells	1	0	1.0180632508123975
1191	nk_cells	2	0	0.8311996858531808
1192	nk_cells	2	1	0.8044625522185976
1193	nk_cells	3	0	0.5843699207344208
1194	nk_cells	3	1	0.4677572103605216
1195	nk_cells	3	2	0.8044625522185976
1196	nk_cells	4	0	0.5843699207344208
1197	nk_cells	4	1	0.4677572103605216
1198	nk_cells	4	2	0.6015021735562806
1199	nk_cells	4	3	0.4232785669331158
1200	nk_cells	5	0	0.5843699207344208
1201	nk_cells	5	1	0.4677572103605216
1202	nk_cells	5	2	0.34438266709624765
1203	nk_cells	5	3	0.4232785669331158
1204	nk_cells	5	4	0.33041947021207146
1205	nk_cells	6	0	0.34744428415187556
1206	nk_cells	6	1	0.4677572103605216
1207	nk_cells	6	2	0.34438266709624765
1208	nk_cells	6	3	0.4232785669331158
1209	nk_cells	6	4	0.33041947021207146
1210	nk_cells	6	5	0.3912199216494286
1211	nk_cells	7	0	0.34744428415187556
1212	nk_cells	7	1	0.2731925218694944
1213	nk_cells	7	2	0.34438266709624765
1214	nk_cells	7	3	0.4232785669331158
1215	nk_cells	7	4	0.33041947021207146
1216	nk_cells	7	5	0.3912199216494286
1217	nk_cells	7	6	0.24172548993637866
1218	nk_cells	8	0	0.34744428415187556
1219	nk_cells	8	1	0.2731925218694944
1220	nk_cells	8	2	0.34438266709624765
1221	nk_cells	8	3	0.291949596721044
1222	nk_cells	8	4	0.33041947021207146
1223	nk_cells	8	5	0.3912199216494286
1224	nk_cells	8	6	0.21119955725938022
1225	nk_cells	8	7	0.24172548993637866
1226	nk_cells	9	0	0.34744428415187556
1227	nk_cells	9	1	0.2731925218694944
1228	nk_cells	9	2	0.34438266709624765
1229	nk_cells	9	3	0.291949596721044
1230	nk_cells	9	4	0.33041947021207146
1231	nk_cells	9	5	0.2919627345753669
1232	nk_cells	9	6	0.21119955725938022
1233	nk_cells	9	7	0.24172548993637866
1234	nk_cells	9	8	0.2653573309874392
1235	nk_cells	10	0	0.1756518113388252
1236	nk_cells	10	1	0.2731925218694944
1237	nk_cells	10	2	0.34438266709624765
1238	nk_cells	10	3	0.291949596721044
1239	nk_cells	10	4	0.33041947021207146
1240	nk_cells	10	5	0.2288480214437192
1241	nk_cells	10	6	0.2919627345753669
1242	nk_cells	10	7	0.21119955725938022
1243	nk_cells	10	8	0.24172548993637866
1244	nk_cells	10	9	0.2653573309874392
1245	nk_cells	20	0	0.1756518113388252
1246	nk_cells	20	1	0.19082635923327884
1247	nk_cells	20	2	0.15539854055464922
1248	nk_cells	20	3	0.11701530208809138
1249	nk_cells	20	4	0.19501859440456756
1250	nk_cells	20	5	0.21153196657422507
1251	nk_cells	20	6	0.14535699787438836
1252	nk_cells	20	7	0.16464792414355636
1253	nk_cells	20	8	0.1531866674368678
1254	nk_cells	20	9	0.124406985334421
1255	nk_cells	20	10	0.17299318538319727
1256	nk_cells	20	11	0.21119955725938022
1257	nk_cells	20	12	0.12378100689396412
1258	nk_cells	20	13	0.18264190870799366
1259	nk_cells	20	14	0.1755142674388256
1260	nk_cells	20	15	0.14401838367047315
1261	nk_cells	20	16	0.15064518347911904
1262	nk_cells	20	17	0.1981030734816151
1263	nk_cells	20	18	0.0
1264	nk_cells	20	19	0.1825344880206037
1265	nk_cells	30	0	0.1394723115399674
1266	nk_cells	30	1	0.1416882398099509
1267	nk_cells	30	2	0.15539854055464922
1268	nk_cells	30	3	0.11701530208809138
1269	nk_cells	30	4	0.12929427389885817
1270	nk_cells	30	5	0.12991177549755298
1271	nk_cells	30	6	0.14535699787438836
1272	nk_cells	30	7	0.16464792414355636
1273	nk_cells	30	8	0.1531866674368678
1274	nk_cells	30	9	0.124406985334421
1275	nk_cells	30	10	0.17299318538319727
1276	nk_cells	30	11	0.1398904052169657
1277	nk_cells	30	12	0.12378100689396412
1278	nk_cells	30	13	0.14295090673735716
1279	nk_cells	30	14	0.1432904914556282
1280	nk_cells	30	15	0.13312553973572594
1281	nk_cells	30	16	0.10435319265905388
1282	nk_cells	30	17	0.09853344384176188
1283	nk_cells	30	18	0.14401838367047315
1284	nk_cells	30	19	0.10966570136345853
1285	nk_cells	30	20	0.15064518347911904
1286	nk_cells	30	21	0.10290652512724292
1287	nk_cells	30	22	0.14151818934747148
1288	nk_cells	30	23	0.1415272005178305
1289	nk_cells	30	24	0.14034932264567693
1290	nk_cells	30	25	0.0
1291	nk_cells	30	26	0.04221272123181075
1292	nk_cells	30	27	0.08064746564437236
1293	nk_cells	30	28	0.06082037758510604
1294	nk_cells	30	29	0.0
1295	nk_cells	40	0	0.1394723115399674
1296	nk_cells	40	1	0.1416882398099509
1297	nk_cells	40	2	0.10802536107667217
1298	nk_cells	40	3	0.11701530208809138
1299	nk_cells	40	4	0.12929427389885817
1300	nk_cells	40	5	0.12991177549755298
1301	nk_cells	40	6	0.12488655411419246
1302	nk_cells	40	7	0.11456840391517137
1303	nk_cells	40	8	0.1334420730787928
1304	nk_cells	40	9	0.124406985334421
1305	nk_cells	40	10	0.11309702170750424
1306	nk_cells	40	11	0.1398904052169657
1307	nk_cells	40	12	0.09255990900489391
1308	nk_cells	40	13	0.12378100689396412
1309	nk_cells	40	14	0.11194933228384994
1310	nk_cells	40	15	0.07778139241435572
1311	nk_cells	40	16	0.10584189225285492
1312	nk_cells	40	17	0.13312553973572594
1313	nk_cells	40	18	0.10435319265905388
1314	nk_cells	40	19	0.0999716905383361
1315	nk_cells	40	20	0.09853344384176188
1316	nk_cells	40	21	0.09178808066884177
1317	nk_cells	40	22	0.10966570136345853
1318	nk_cells	40	23	0.11475773447259399
1319	nk_cells	40	24	0.08947993992414344
1320	nk_cells	40	25	0.10290652512724292
1321	nk_cells	40	26	0.07643786898934754
1322	nk_cells	40	27	0.0910611519711256
1323	nk_cells	40	28	0.14151818934747148
1324	nk_cells	40	29	0.1415272005178305
1325	nk_cells	40	30	0.14034932264567693
1326	nk_cells	40	31	0.12385391840130514
1327	nk_cells	40	32	0.1030254049636216
1328	nk_cells	40	33	0.0
1329	nk_cells	40	34	0.04221272123181075
1330	nk_cells	40	35	0.08064746564437236
1331	nk_cells	40	36	0.06082037758510604
1332	nk_cells	40	37	0.061733958043393156
1333	nk_cells	40	38	0.0
1334	nk_cells	40	39	0.08340896059657417
1335	nk_cells	50	0	0.06484799240766723
1336	nk_cells	50	1	0.10000013928711254
