dataset,mode,alpha,num_permutations,pval_mode,num_clusters,num_sig
nk_cells,approx,0.05,7000,pvalue_westfall_young,6,181
nk_cells,approx,0.05,7000,pvalue,7,7798
nk_cells,approx,0.05,7000,pvalue_bh,7,0
nk_cells,approx,0.05,7000,pvalue_westfall_young,7,195
nk_cells,approx,0.05,7000,pvalue,8,7685
nk_cells,approx,0.05,7000,pvalue_bh,8,0
nk_cells,approx,0.05,7000,pvalue_westfall_young,8,173
nk_cells,approx,0.05,7000,pvalue,9,7771
nk_cells,approx,0.05,7000,pvalue_bh,9,0
nk_cells,approx,0.05,7000,pvalue_westfall_young,9,176
nk_cells,approx,0.05,7000,pvalue,10,7634
nk_cells,approx,0.05,7000,pvalue_bh,10,0
nk_cells,approx,0.05,7000,pvalue_westfall_young,10,181
nk_cells,approx,0.05,7000,pvalue,20,7558
nk_cells,approx,0.05,7000,pvalue_bh,20,0
nk_cells,approx,0.05,7000,pvalue_westfall_young,20,197
nk_cells,approx,0.05,7000,pvalue,30,7704
nk_cells,approx,0.05,7000,pvalue_bh,30,0
nk_cells,approx,0.05,7000,pvalue_westfall_young,30,184
nk_cells,approx,0.05,7000,pvalue,40,7682
nk_cells,approx,0.05,7000,pvalue_bh,40,0
nk_cells,approx,0.05,7000,pvalue_westfall_young,40,191
nk_cells,approx,0.05,7000,pvalue,50,7595
nk_cells,approx,0.05,7000,pvalue_bh,50,0
nk_cells,approx,0.05,7000,pvalue_westfall_young,50,205
nk_cells,approx,0.05,7000,pvalue,60,7567
nk_cells,approx,0.05,7000,pvalue_bh,60,0
nk_cells,approx,0.05,7000,pvalue_westfall_young,60,203
nk_cells,approx,0.05,7000,pvalue,70,7776
nk_cells,approx,0.05,7000,pvalue_bh,70,0
nk_cells,approx,0.05,7000,pvalue_westfall_young,70,190
nk_cells,approx,0.05,7000,pvalue,80,7681
nk_cells,approx,0.05,7000,pvalue_bh,80,0
nk_cells,approx,0.05,7000,pvalue_westfall_young,80,185
nk_cells,approx,0.05,7000,pvalue,90,7588
nk_cells,approx,0.05,7000,pvalue_bh,90,0
nk_cells,approx,0.05,7000,pvalue_westfall_young,90,189
nk_cells,approx,0.05,7000,pvalue,100,7781
nk_cells,approx,0.05,7000,pvalue_bh,100,0
nk_cells,approx,0.05,7000,pvalue_westfall_young,100,206
nk_cells,gt,0.05,10000,pvalue,-1,7704
nk_cells,gt,0.05,10000,pvalue_bh,-1,187
nk_cells,approx,0.05,10000,pvalue,1,7612
nk_cells,approx,0.05,10000,pvalue_bh,1,0
nk_cells,approx,0.05,10000,pvalue_westfall_young,1,206
nk_cells,approx,0.05,10000,pvalue,2,7745
nk_cells,approx,0.05,10000,pvalue_bh,2,0
nk_cells,approx,0.05,10000,pvalue_westfall_young,2,200
nk_cells,approx,0.05,10000,pvalue,3,7656
nk_cells,approx,0.05,10000,pvalue_bh,3,0
nk_cells,approx,0.05,10000,pvalue_westfall_young,3,202
nk_cells,approx,0.05,10000,pvalue,4,7569
nk_cells,approx,0.05,10000,pvalue_bh,4,0
nk_cells,approx,0.05,10000,pvalue_westfall_young,4,172
nk_cells,approx,0.05,10000,pvalue,5,7736
nk_cells,approx,0.05,10000,pvalue_bh,5,0
nk_cells,approx,0.05,10000,pvalue_westfall_young,5,172
nk_cells,approx,0.05,10000,pvalue,6,7739
nk_cells,approx,0.05,10000,pvalue_bh,6,0
nk_cells,approx,0.05,10000,pvalue_westfall_young,6,167
nk_cells,approx,0.05,10000,pvalue,7,7724
nk_cells,approx,0.05,10000,pvalue_bh,7,0
nk_cells,approx,0.05,10000,pvalue_westfall_young,7,184
nk_cells,approx,0.05,10000,pvalue,8,7553
nk_cells,approx,0.05,10000,pvalue_bh,8,0
nk_cells,approx,0.05,10000,pvalue_westfall_young,8,177
nk_cells,approx,0.05,10000,pvalue,9,7791
nk_cells,approx,0.05,10000,pvalue_bh,9,0
nk_cells,approx,0.05,10000,pvalue_westfall_young,9,180
nk_cells,approx,0.05,10000,pvalue,10,7760
nk_cells,approx,0.05,10000,pvalue_bh,10,0
nk_cells,approx,0.05,10000,pvalue_westfall_young,10,185
nk_cells,approx,0.05,10000,pvalue,20,7657
nk_cells,approx,0.05,10000,pvalue_bh,20,0
nk_cells,approx,0.05,10000,pvalue_westfall_young,20,191
nk_cells,approx,0.05,10000,pvalue,30,7696
nk_cells,approx,0.05,10000,pvalue_bh,30,0
nk_cells,approx,0.05,10000,pvalue_westfall_young,30,173
nk_cells,approx,0.05,10000,pvalue,40,7554
nk_cells,approx,0.05,10000,pvalue_bh,40,0
nk_cells,approx,0.05,10000,pvalue_westfall_young,40,195
nk_cells,approx,0.05,10000,pvalue,50,7551
nk_cells,approx,0.05,10000,pvalue_bh,50,0
nk_cells,approx,0.05,10000,pvalue_westfall_young,50,203
nk_cells,approx,0.05,10000,pvalue,60,7595
nk_cells,approx,0.05,10000,pvalue_bh,60,0
nk_cells,approx,0.05,10000,pvalue_westfall_young,60,193
nk_cells,approx,0.05,10000,pvalue,70,7710
nk_cells,approx,0.05,10000,pvalue_bh,70,0
nk_cells,approx,0.05,10000,pvalue_westfall_young,70,198
nk_cells,approx,0.05,10000,pvalue,80,7845
nk_cells,approx,0.05,10000,pvalue_bh,80,163
nk_cells,approx,0.05,10000,pvalue_westfall_young,80,185
nk_cells,approx,0.05,10000,pvalue,90,7543
nk_cells,approx,0.05,10000,pvalue_bh,90,0
nk_cells,approx,0.05,10000,pvalue_westfall_young,90,193
nk_cells,approx,0.05,10000,pvalue,100,7617
nk_cells,approx,0.05,10000,pvalue_bh,100,0
nk_cells,approx,0.05,10000,pvalue_westfall_young,100,201
dc,gt,0.01,1000,pvalue,-1,2551
dc,gt,0.01,1000,pvalue_bh,-1,0
dc,approx,0.01,1000,pvalue,1,2493
dc,approx,0.01,1000,pvalue_bh,1,0
dc,approx,0.01,1000,pvalue_westfall_young,1,42
dc,approx,0.01,1000,pvalue,2,2414
dc,approx,0.01,1000,pvalue_bh,2,0
dc,approx,0.01,1000,pvalue_westfall_young,2,94
dc,approx,0.01,1000,pvalue,3,2414
dc,approx,0.01,1000,pvalue_bh,3,0
dc,approx,0.01,1000,pvalue_westfall_young,3,102
dc,approx,0.01,1000,pvalue,4,2616
dc,approx,0.01,1000,pvalue_bh,4,0
dc,approx,0.01,1000,pvalue_westfall_young,4,83
dc,approx,0.01,1000,pvalue,5,2490
dc,approx,0.01,1000,pvalue_bh,5,0
dc,approx,0.01,1000,pvalue_westfall_young,5,100
dc,approx,0.01,1000,pvalue,6,2545
dc,approx,0.01,1000,pvalue_bh,6,0
dc,approx,0.01,1000,pvalue_westfall_young,6,111
dc,approx,0.01,1000,pvalue,7,2552
dc,approx,0.01,1000,pvalue_bh,7,0
dc,approx,0.01,1000,pvalue_westfall_young,7,85
dc,approx,0.01,1000,pvalue,8,2588
dc,approx,0.01,1000,pvalue_bh,8,0
dc,approx,0.01,1000,pvalue_westfall_young,8,86
dc,approx,0.01,1000,pvalue,9,2652
dc,approx,0.01,1000,pvalue_bh,9,0
dc,approx,0.01,1000,pvalue_westfall_young,9,131
dc,approx,0.01,1000,pvalue,10,2709
dc,approx,0.01,1000,pvalue_bh,10,0
dc,approx,0.01,1000,pvalue_westfall_young,10,124
dc,approx,0.01,1000,pvalue,20,2485
dc,approx,0.01,1000,pvalue_bh,20,0
dc,approx,0.01,1000,pvalue_westfall_young,20,103
dc,approx,0.01,1000,pvalue,30,2573
dc,approx,0.01,1000,pvalue_bh,30,0
dc,approx,0.01,1000,pvalue_westfall_young,30,116
dc,approx,0.01,1000,pvalue,40,2640
dc,approx,0.01,1000,pvalue_bh,40,0
dc,approx,0.01,1000,pvalue_westfall_young,40,104
dc,approx,0.01,1000,pvalue,50,2580
dc,approx,0.01,1000,pvalue_bh,50,0
dc,approx,0.01,1000,pvalue_westfall_young,50,116
dc,approx,0.01,1000,pvalue,60,2439
dc,approx,0.01,1000,pvalue_bh,60,0
dc,approx,0.01,1000,pvalue_westfall_young,60,110
dc,approx,0.01,1000,pvalue,70,2550
dc,approx,0.01,1000,pvalue_bh,70,0
dc,approx,0.01,1000,pvalue_westfall_young,70,117
dc,approx,0.01,1000,pvalue,80,2604
dc,approx,0.01,1000,pvalue_bh,80,0
dc,approx,0.01,1000,pvalue_westfall_young,80,104
dc,approx,0.01,1000,pvalue,90,2577
dc,approx,0.01,1000,pvalue_bh,90,0
dc,approx,0.01,1000,pvalue_westfall_young,90,117
dc,approx,0.01,1000,pvalue,100,2686
dc,approx,0.01,1000,pvalue_bh,100,0
dc,approx,0.01,1000,pvalue_westfall_young,100,113
dc,gt,0.01,3000,pvalue,-1,2695
dc,gt,0.01,3000,pvalue_bh,-1,0
dc,approx,0.01,3000,pvalue,1,2473
dc,approx,0.01,3000,pvalue_bh,1,0
dc,approx,0.01,3000,pvalue_westfall_young,1,53
dc,approx,0.01,3000,pvalue,2,2403
dc,approx,0.01,3000,pvalue_bh,2,0
dc,approx,0.01,3000,pvalue_westfall_young,2,111
dc,approx,0.01,3000,pvalue,3,2535
dc,approx,0.01,3000,pvalue_bh,3,0
dc,approx,0.01,3000,pvalue_westfall_young,3,101
dc,approx,0.01,3000,pvalue,4,2526
dc,approx,0.01,3000,pvalue_bh,4,0
dc,approx,0.01,3000,pvalue_westfall_young,4,96
dc,approx,0.01,3000,pvalue,5,2661
dc,approx,0.01,3000,pvalue_bh,5,0
dc,approx,0.01,3000,pvalue_westfall_young,5,94
dc,approx,0.01,3000,pvalue,6,2539
dc,approx,0.01,3000,pvalue_bh,6,0
dc,approx,0.01,3000,pvalue_westfall_young,6,113
dc,approx,0.01,3000,pvalue,7,2582
dc,approx,0.01,3000,pvalue_bh,7,0
dc,approx,0.01,3000,pvalue_westfall_young,7,105
dc,approx,0.01,3000,pvalue,8,2631
dc,approx,0.01,3000,pvalue_bh,8,0
dc,approx,0.01,3000,pvalue_westfall_young,8,79
dc,approx,0.01,3000,pvalue,9,2355
dc,approx,0.01,3000,pvalue_bh,9,0
dc,approx,0.01,3000,pvalue_westfall_young,9,116
dc,approx,0.01,3000,pvalue,10,2506
dc,approx,0.01,3000,pvalue_bh,10,0
dc,approx,0.01,3000,pvalue_westfall_young,10,98
dc,approx,0.01,3000,pvalue,20,2525
dc,approx,0.01,3000,pvalue_bh,20,0
dc,approx,0.01,3000,pvalue_westfall_young,20,90
dc,approx,0.01,3000,pvalue,30,2491
dc,approx,0.01,3000,pvalue_bh,30,0
dc,approx,0.01,3000,pvalue_westfall_young,30,118
dc,approx,0.01,3000,pvalue,40,2543
dc,approx,0.01,3000,pvalue_bh,40,0
dc,approx,0.01,3000,pvalue_westfall_young,40,108
dc,approx,0.01,3000,pvalue,50,2753
dc,approx,0.01,3000,pvalue_bh,50,0
dc,approx,0.01,3000,pvalue_westfall_young,50,115
dc,approx,0.01,3000,pvalue,60,2667
dc,approx,0.01,3000,pvalue_bh,60,0
dc,approx,0.01,3000,pvalue_westfall_young,60,94
dc,approx,0.01,3000,pvalue,70,2701
dc,approx,0.01,3000,pvalue_bh,70,0
dc,approx,0.01,3000,pvalue_westfall_young,70,119
dc,approx,0.01,3000,pvalue,80,2706
dc,approx,0.01,3000,pvalue_bh,80,0
dc,approx,0.01,3000,pvalue_westfall_young,80,116
dc,approx,0.01,3000,pvalue,90,2606
dc,approx,0.01,3000,pvalue_bh,90,0
dc,approx,0.01,3000,pvalue_westfall_young,90,131
dc,approx,0.01,3000,pvalue,100,2598
dc,approx,0.01,3000,pvalue_bh,100,0
dc,approx,0.01,3000,pvalue_westfall_young,100,113
dc,gt,0.01,5000,pvalue,-1,2926
dc,gt,0.01,5000,pvalue_bh,-1,0
dc,approx,0.01,5000,pvalue,1,2592
dc,approx,0.01,5000,pvalue_bh,1,0
dc,approx,0.01,5000,pvalue_westfall_young,1,49
dc,approx,0.01,5000,pvalue,2,2478
dc,approx,0.01,5000,pvalue_bh,2,0
dc,approx,0.01,5000,pvalue_westfall_young,2,83
dc,approx,0.01,5000,pvalue,3,2510
dc,approx,0.01,5000,pvalue_bh,3,0
dc,approx,0.01,5000,pvalue_westfall_young,3,123
dc,approx,0.01,5000,pvalue,4,2788
dc,approx,0.01,5000,pvalue_bh,4,0
dc,approx,0.01,5000,pvalue_westfall_young,4,97
dc,approx,0.01,5000,pvalue,5,2635
dc,approx,0.01,5000,pvalue_bh,5,0
dc,approx,0.01,5000,pvalue_westfall_young,5,84
dc,approx,0.01,5000,pvalue,6,2664
dc,approx,0.01,5000,pvalue_bh,6,0
dc,approx,0.01,5000,pvalue_westfall_young,6,117
dc,approx,0.01,5000,pvalue,7,2637
dc,approx,0.01,5000,pvalue_bh,7,0
dc,approx,0.01,5000,pvalue_westfall_young,7,100
dc,approx,0.01,5000,pvalue,8,2584
dc,approx,0.01,5000,pvalue_bh,8,0
dc,approx,0.01,5000,pvalue_westfall_young,8,95
dc,approx,0.01,5000,pvalue,9,2612
dc,approx,0.01,5000,pvalue_bh,9,0
dc,approx,0.01,5000,pvalue_westfall_young,9,124
dc,approx,0.01,5000,pvalue,10,2758
dc,approx,0.01,5000,pvalue_bh,10,0
dc,approx,0.01,5000,pvalue_westfall_young,10,110
dc,approx,0.01,5000,pvalue,20,2539
dc,approx,0.01,5000,pvalue_bh,20,0
dc,approx,0.01,5000,pvalue_westfall_young,20,95
dc,approx,0.01,5000,pvalue,30,2428
dc,approx,0.01,5000,pvalue_bh,30,0
dc,approx,0.01,5000,pvalue_westfall_young,30,117
dc,approx,0.01,5000,pvalue,40,2601
dc,approx,0.01,5000,pvalue_bh,40,0
dc,approx,0.01,5000,pvalue_westfall_young,40,109
dc,approx,0.01,5000,pvalue,50,2571
dc,approx,0.01,5000,pvalue_bh,50,0
dc,approx,0.01,5000,pvalue_westfall_young,50,112
dc,approx,0.01,5000,pvalue,60,2633
dc,approx,0.01,5000,pvalue_bh,60,0
dc,approx,0.01,5000,pvalue_westfall_young,60,108
dc,approx,0.01,5000,pvalue,70,2563
dc,approx,0.01,5000,pvalue_bh,70,0
dc,approx,0.01,5000,pvalue_westfall_young,70,113
dc,approx,0.01,5000,pvalue,80,2626
dc,approx,0.01,5000,pvalue_bh,80,0
dc,approx,0.01,5000,pvalue_westfall_young,80,108
dc,approx,0.01,5000,pvalue,90,2482
dc,approx,0.01,5000,pvalue_bh,90,0
dc,approx,0.01,5000,pvalue_westfall_young,90,129
dc,approx,0.01,5000,pvalue,100,2647
dc,approx,0.01,5000,pvalue_bh,100,0
dc,approx,0.01,5000,pvalue_westfall_young,100,120
dc,gt,0.01,7000,pvalue,-1,2860
dc,gt,0.01,7000,pvalue_bh,-1,0
dc,approx,0.01,7000,pvalue,1,2452
dc,approx,0.01,7000,pvalue_bh,1,0
dc,approx,0.01,7000,pvalue_westfall_young,1,44
dc,approx,0.01,7000,pvalue,2,2453
dc,approx,0.01,7000,pvalue_bh,2,0
dc,approx,0.01,7000,pvalue_westfall_young,2,102
dc,approx,0.01,7000,pvalue,3,2543
dc,approx,0.01,7000,pvalue_bh,3,0
dc,approx,0.01,7000,pvalue_westfall_young,3,101
dc,approx,0.01,7000,pvalue,4,2614
dc,approx,0.01,7000,pvalue_bh,4,0
dc,approx,0.01,7000,pvalue_westfall_young,4,114
dc,approx,0.01,7000,pvalue,5,2568
dc,approx,0.01,7000,pvalue_bh,5,0
dc,approx,0.01,7000,pvalue_westfall_young,5,107
dc,approx,0.01,7000,pvalue,6,2699
dc,approx,0.01,7000,pvalue_bh,6,0
dc,approx,0.01,7000,pvalue_westfall_young,6,102
dc,approx,0.01,7000,pvalue,7,2605
dc,approx,0.01,7000,pvalue_bh,7,0
dc,approx,0.01,7000,pvalue_westfall_young,7,98
dc,approx,0.01,7000,pvalue,8,2573
dc,approx,0.01,7000,pvalue_bh,8,0
dc,approx,0.01,7000,pvalue_westfall_young,8,107
dc,approx,0.01,7000,pvalue,9,2689
dc,approx,0.01,7000,pvalue_bh,9,0
dc,approx,0.01,7000,pvalue_westfall_young,9,114
dc,approx,0.01,7000,pvalue,10,2712
dc,approx,0.01,7000,pvalue_bh,10,0
dc,approx,0.01,7000,pvalue_westfall_young,10,105
dc,approx,0.01,7000,pvalue,20,2582
dc,approx,0.01,7000,pvalue_bh,20,0
dc,approx,0.01,7000,pvalue_westfall_young,20,104
dc,approx,0.01,7000,pvalue,30,2562
dc,approx,0.01,7000,pvalue_bh,30,0
dc,approx,0.01,7000,pvalue_westfall_young,30,118
dc,approx,0.01,7000,pvalue,40,2751
dc,approx,0.01,7000,pvalue_bh,40,0
dc,approx,0.01,7000,pvalue_westfall_young,40,96
dc,approx,0.01,7000,pvalue,50,2656
dc,approx,0.01,7000,pvalue_bh,50,0
dc,approx,0.01,7000,pvalue_westfall_young,50,111
dc,approx,0.01,7000,pvalue,60,2673
dc,approx,0.01,7000,pvalue_bh,60,0
dc,approx,0.01,7000,pvalue_westfall_young,60,106
dc,approx,0.01,7000,pvalue,70,2724
dc,approx,0.01,7000,pvalue_bh,70,0
dc,approx,0.01,7000,pvalue_westfall_young,70,113
dc,approx,0.01,7000,pvalue,80,2635
dc,approx,0.01,7000,pvalue_bh,80,0
dc,approx,0.01,7000,pvalue_westfall_young,80,116
dc,approx,0.01,7000,pvalue,90,2695
dc,approx,0.01,7000,pvalue_bh,90,0
dc,approx,0.01,7000,pvalue_westfall_young,90,130
dc,approx,0.01,7000,pvalue,100,2470
dc,approx,0.01,7000,pvalue_bh,100,0
dc,approx,0.01,7000,pvalue_westfall_young,100,113
dc,gt,0.01,10000,pvalue,-1,2330
dc,gt,0.01,10000,pvalue_bh,-1,0
dc,approx,0.01,10000,pvalue,1,2525
dc,approx,0.01,10000,pvalue_bh,1,0
dc,approx,0.01,10000,pvalue_westfall_young,1,46
dc,approx,0.01,10000,pvalue,2,2639
dc,approx,0.01,10000,pvalue_bh,2,0
dc,approx,0.01,10000,pvalue_westfall_young,2,89
dc,approx,0.01,10000,pvalue,3,2565
dc,approx,0.01,10000,pvalue_bh,3,0
dc,approx,0.01,10000,pvalue_westfall_young,3,103
dc,approx,0.01,10000,pvalue,4,2555
dc,approx,0.01,10000,pvalue_bh,4,0
dc,approx,0.01,10000,pvalue_westfall_young,4,94
dc,approx,0.01,10000,pvalue,5,2620
dc,approx,0.01,10000,pvalue_bh,5,0
dc,approx,0.01,10000,pvalue_westfall_young,5,95
dc,approx,0.01,10000,pvalue,6,2731
dc,approx,0.01,10000,pvalue_bh,6,0
dc,approx,0.01,10000,pvalue_westfall_young,6,97
dc,approx,0.01,10000,pvalue,7,2519
dc,approx,0.01,10000,pvalue_bh,7,0
dc,approx,0.01,10000,pvalue_westfall_young,7,104
dc,approx,0.01,10000,pvalue,8,2533
dc,approx,0.01,10000,pvalue_bh,8,0
dc,approx,0.01,10000,pvalue_westfall_young,8,97
dc,approx,0.01,10000,pvalue,9,2964
dc,approx,0.01,10000,pvalue_bh,9,0
dc,approx,0.01,10000,pvalue_westfall_young,9,119
dc,approx,0.01,10000,pvalue,10,2636
dc,approx,0.01,10000,pvalue_bh,10,0
dc,approx,0.01,10000,pvalue_westfall_young,10,95
dc,approx,0.01,10000,pvalue,20,2306
dc,approx,0.01,10000,pvalue_bh,20,0
dc,approx,0.01,10000,pvalue_westfall_young,20,100
dc,approx,0.01,10000,pvalue,30,2692
dc,approx,0.01,10000,pvalue_bh,30,0
dc,approx,0.01,10000,pvalue_westfall_young,30,117
dc,approx,0.01,10000,pvalue,40,2348
dc,approx,0.01,10000,pvalue_bh,40,0
dc,approx,0.01,10000,pvalue_westfall_young,40,107
dc,approx,0.01,10000,pvalue,50,2475
dc,approx,0.01,10000,pvalue_bh,50,0
dc,approx,0.01,10000,pvalue_westfall_young,50,112
dc,approx,0.01,10000,pvalue,60,2477
dc,approx,0.01,10000,pvalue_bh,60,0
dc,approx,0.01,10000,pvalue_westfall_young,60,112
dc,approx,0.01,10000,pvalue,70,2869
dc,approx,0.01,10000,pvalue_bh,70,0
dc,approx,0.01,10000,pvalue_westfall_young,70,119
dc,approx,0.01,10000,pvalue,80,2571
dc,approx,0.01,10000,pvalue_bh,80,0
dc,approx,0.01,10000,pvalue_westfall_young,80,118
dc,approx,0.01,10000,pvalue,90,2578
dc,approx,0.01,10000,pvalue_bh,90,0
dc,approx,0.01,10000,pvalue_westfall_young,90,111
dc,approx,0.01,10000,pvalue,100,2800
dc,approx,0.01,10000,pvalue_bh,100,0
dc,approx,0.01,10000,pvalue_westfall_young,100,111
dc,gt,0.05,1000,pvalue,-1,8073
dc,gt,0.05,1000,pvalue_bh,-1,0
dc,approx,0.05,1000,pvalue,1,8134
dc,approx,0.05,1000,pvalue_bh,1,0
dc,approx,0.05,1000,pvalue_westfall_young,1,229
dc,approx,0.05,1000,pvalue,2,7895
dc,approx,0.05,1000,pvalue_bh,2,0
dc,approx,0.05,1000,pvalue_westfall_young,2,440
dc,approx,0.05,1000,pvalue,3,8035
dc,approx,0.05,1000,pvalue_bh,3,0
dc,approx,0.05,1000,pvalue_westfall_young,3,403
dc,approx,0.05,1000,pvalue,4,8110
dc,approx,0.05,1000,pvalue_bh,4,0
dc,approx,0.05,1000,pvalue_westfall_young,4,403
dc,approx,0.05,1000,pvalue,5,7816
dc,approx,0.05,1000,pvalue_bh,5,0
dc,approx,0.05,1000,pvalue_westfall_young,5,403
dc,approx,0.05,1000,pvalue,6,7905
dc,approx,0.05,1000,pvalue_bh,6,0
dc,approx,0.05,1000,pvalue_westfall_young,6,392
dc,approx,0.05,1000,pvalue,7,8146
dc,approx,0.05,1000,pvalue_bh,7,0
dc,approx,0.05,1000,pvalue_westfall_young,7,388
dc,approx,0.05,1000,pvalue,8,7973
dc,approx,0.05,1000,pvalue_bh,8,0
dc,approx,0.05,1000,pvalue_westfall_young,8,364
dc,approx,0.05,1000,pvalue,9,7969
dc,approx,0.05,1000,pvalue_bh,9,0
dc,approx,0.05,1000,pvalue_westfall_young,9,419
dc,approx,0.05,1000,pvalue,10,8141
dc,approx,0.05,1000,pvalue_bh,10,0
dc,approx,0.05,1000,pvalue_westfall_young,10,414
dc,approx,0.05,1000,pvalue,20,7878
dc,approx,0.05,1000,pvalue_bh,20,0
dc,approx,0.05,1000,pvalue_westfall_young,20,373
dc,approx,0.05,1000,pvalue,30,8059
dc,approx,0.05,1000,pvalue_bh,30,0
dc,approx,0.05,1000,pvalue_westfall_young,30,399
dc,approx,0.05,1000,pvalue,40,7929
dc,approx,0.05,1000,pvalue_bh,40,0
dc,approx,0.05,1000,pvalue_westfall_young,40,411
dc,approx,0.05,1000,pvalue,50,7900
dc,approx,0.05,1000,pvalue_bh,50,0
dc,approx,0.05,1000,pvalue_westfall_young,50,401
dc,approx,0.05,1000,pvalue,60,7977
dc,approx,0.05,1000,pvalue_bh,60,0
dc,approx,0.05,1000,pvalue_westfall_young,60,402
dc,approx,0.05,1000,pvalue,70,8051
dc,approx,0.05,1000,pvalue_bh,70,0
dc,approx,0.05,1000,pvalue_westfall_young,70,397
dc,approx,0.05,1000,pvalue,80,8018
dc,approx,0.05,1000,pvalue_bh,80,0
dc,approx,0.05,1000,pvalue_westfall_young,80,366
dc,approx,0.05,1000,pvalue,90,8074
dc,approx,0.05,1000,pvalue_bh,90,0
dc,approx,0.05,1000,pvalue_westfall_young,90,414
dc,approx,0.05,1000,pvalue,100,8036
dc,approx,0.05,1000,pvalue_bh,100,0
dc,approx,0.05,1000,pvalue_westfall_young,100,380
dc,gt,0.05,3000,pvalue,-1,8035
dc,gt,0.05,3000,pvalue_bh,-1,0
dc,approx,0.05,3000,pvalue,1,7949
dc,approx,0.05,3000,pvalue_bh,1,0
dc,approx,0.05,3000,pvalue_westfall_young,1,306
dc,approx,0.05,3000,pvalue,2,7911
dc,approx,0.05,3000,pvalue_bh,2,0
dc,approx,0.05,3000,pvalue_westfall_young,2,428
dc,approx,0.05,3000,pvalue,3,7935
dc,approx,0.05,3000,pvalue_bh,3,0
dc,approx,0.05,3000,pvalue_westfall_young,3,372
dc,approx,0.05,3000,pvalue,4,7915
dc,approx,0.05,3000,pvalue_bh,4,0
dc,approx,0.05,3000,pvalue_westfall_young,4,384
dc,approx,0.05,3000,pvalue,5,7888
dc,approx,0.05,3000,pvalue_bh,5,0
dc,approx,0.05,3000,pvalue_westfall_young,5,376
dc,approx,0.05,3000,pvalue,6,7943
dc,approx,0.05,3000,pvalue_bh,6,0
dc,approx,0.05,3000,pvalue_westfall_young,6,396
dc,approx,0.05,3000,pvalue,7,8132
dc,approx,0.05,3000,pvalue_bh,7,0
dc,approx,0.05,3000,pvalue_westfall_young,7,369
dc,approx,0.05,3000,pvalue,8,8021
dc,approx,0.05,3000,pvalue_bh,8,0
dc,approx,0.05,3000,pvalue_westfall_young,8,374
dc,approx,0.05,3000,pvalue,9,7872
dc,approx,0.05,3000,pvalue_bh,9,0
dc,approx,0.05,3000,pvalue_westfall_young,9,396
dc,approx,0.05,3000,pvalue,10,8012
dc,approx,0.05,3000,pvalue_bh,10,0
dc,approx,0.05,3000,pvalue_westfall_young,10,360
dc,approx,0.05,3000,pvalue,20,8108
dc,approx,0.05,3000,pvalue_bh,20,0
dc,approx,0.05,3000,pvalue_westfall_young,20,360
dc,approx,0.05,3000,pvalue,30,8028
dc,approx,0.05,3000,pvalue_bh,30,0
dc,approx,0.05,3000,pvalue_westfall_young,30,395
dc,approx,0.05,3000,pvalue,40,8101
dc,approx,0.05,3000,pvalue_bh,40,0
dc,approx,0.05,3000,pvalue_westfall_young,40,380
dc,approx,0.05,3000,pvalue,50,8224
dc,approx,0.05,3000,pvalue_bh,50,0
dc,approx,0.05,3000,pvalue_westfall_young,50,391
dc,approx,0.05,3000,pvalue,60,8158
dc,approx,0.05,3000,pvalue_bh,60,0
dc,approx,0.05,3000,pvalue_westfall_young,60,351
dc,approx,0.05,3000,pvalue,70,8223
dc,approx,0.05,3000,pvalue_bh,70,0
dc,approx,0.05,3000,pvalue_westfall_young,70,400
dc,approx,0.05,3000,pvalue,80,8314
dc,approx,0.05,3000,pvalue_bh,80,0
dc,approx,0.05,3000,pvalue_westfall_young,80,407
dc,approx,0.05,3000,pvalue,90,7940
dc,approx,0.05,3000,pvalue_bh,90,0
dc,approx,0.05,3000,pvalue_westfall_young,90,413
dc,approx,0.05,3000,pvalue,100,8247
dc,approx,0.05,3000,pvalue_bh,100,0
dc,approx,0.05,3000,pvalue_westfall_young,100,375
dc,gt,0.05,5000,pvalue,-1,8339
dc,gt,0.05,5000,pvalue_bh,-1,414
dc,approx,0.05,5000,pvalue,1,8132
dc,approx,0.05,5000,pvalue_bh,1,0
dc,approx,0.05,5000,pvalue_westfall_young,1,263
dc,approx,0.05,5000,pvalue,2,7920
dc,approx,0.05,5000,pvalue_bh,2,0
dc,approx,0.05,5000,pvalue_westfall_young,2,430
dc,approx,0.05,5000,pvalue,3,7922
dc,approx,0.05,5000,pvalue_bh,3,0
dc,approx,0.05,5000,pvalue_westfall_young,3,388
dc,approx,0.05,5000,pvalue,4,8172
dc,approx,0.05,5000,pvalue_bh,4,0
dc,approx,0.05,5000,pvalue_westfall_young,4,393
dc,approx,0.05,5000,pvalue,5,8043
dc,approx,0.05,5000,pvalue_bh,5,0
dc,approx,0.05,5000,pvalue_westfall_young,5,367
dc,approx,0.05,5000,pvalue,6,8028
dc,approx,0.05,5000,pvalue_bh,6,328
dc,approx,0.05,5000,pvalue_westfall_young,6,392
dc,approx,0.05,5000,pvalue,7,8090
dc,approx,0.05,5000,pvalue_bh,7,0
dc,approx,0.05,5000,pvalue_westfall_young,7,364
dc,approx,0.05,5000,pvalue,8,7940
dc,approx,0.05,5000,pvalue_bh,8,0
dc,approx,0.05,5000,pvalue_westfall_young,8,378
dc,approx,0.05,5000,pvalue,9,7921
